sample_idx,patient_id,condition,task,electrode,file_path,prop_above_pos,prop_below_neg,high_activity,UMAP_1,UMAP_2,cluster_kmeans_raw,silhouette
1087,PAT_3455,picture,LM,IMD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_IMD1_TN.npy,0.024470284237726098,0.0010852713178294573,True,2.7601564,3.3490489,0,0.050666224
1088,PAT_3455,picture,LM,OTD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_OTD1_TN.npy,0.032739018087855294,0.0017571059431524547,True,2.6392262,3.2473135,0,0.029606706
1089,PAT_3455,picture,LM,OTD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_OTD2_TN.npy,0.02896640826873385,0.002351421188630491,True,2.6531284,3.2793603,3,-0.026619494
1090,PAT_3455,picture,LM,OTD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_OTD3_TN.npy,0.021240310077519378,0.003462532299741602,True,2.6304765,3.2636182,3,-0.0112791015
1091,PAT_3455,picture,LM,OTD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_OTD6_TN.npy,0.020232558139534885,0.006770025839793282,True,2.6849394,3.2580059,3,-0.016835669
1092,PAT_3455,picture,LM,OTD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_OTD7_TN.npy,0.03785529715762274,0.006899224806201551,True,2.68779,3.3152184,0,0.031891435
1093,PAT_3455,picture,LM,PHD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_PHD1_TN.npy,0.028113695090439275,0.005064599483204134,True,2.6277473,3.3714895,3,0.003035357
1094,PAT_3455,picture,LM,PHD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_PHD2_TN.npy,0.02767441860465116,0.007054263565891473,True,2.6646235,3.3318136,3,0.0010288291
1095,PAT_3455,picture,LM,TOD11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_TOD11_TN.npy,0.02116279069767442,0.0037209302325581397,True,2.6383395,3.3216429,0,0.035793975
1096,PAT_3455,picture,LM,TOD12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_TOD12_TN.npy,0.036149870801033594,0.006744186046511628,True,2.6718721,3.3246894,0,0.06641524
1097,PAT_3455,picture,LM,TOD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_TOD7_TN.npy,0.023746770025839792,0.006563307493540052,True,2.6424458,3.3286164,0,0.044472087
1098,PAT_3455,picture,LM,TSP1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_TSP1_TN.npy,0.02186046511627907,0.005219638242894057,True,2.6682794,3.2936814,0,0.04485525
1099,PAT_3455,picture,LM,TSP7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_TSP7_TN.npy,0.02082687338501292,0.010490956072351421,True,2.658702,3.3036425,0,0.033046562
1100,PAT_3455,picture,LM,TSP8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_TSP8_TN.npy,0.022790697674418603,0.009612403100775194,True,2.6483982,3.3101096,0,0.027480325
1101,PAT_3455,reading,LM,AD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_AD3_TN.npy,0.011886304909560724,0.044651162790697675,True,-3.8270817,3.077255,1,0.1592706
1102,PAT_3455,reading,LM,AD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_AD4_TN.npy,0.011757105943152454,0.06811369509043928,True,-3.8752062,3.1548698,1,0.22574438
1103,PAT_3455,reading,LM,AD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_AD5_TN.npy,0.009741602067183462,0.08010335917312661,True,-3.869939,3.125866,1,0.23719984
1104,PAT_3455,reading,LM,AD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_AD6_TN.npy,0.005943152454780362,0.07914728682170542,True,-3.9062712,3.1369972,1,0.24285376
1105,PAT_3455,reading,LM,AD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_AD7_TN.npy,0.0031007751937984496,0.08695090439276486,True,-3.9601967,3.223709,1,0.2652606
1106,PAT_3455,reading,LM,AD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_AD8_TN.npy,0.003178294573643411,0.0958656330749354,True,-3.930653,3.1840756,1,0.30521724
1107,PAT_3455,reading,LM,HAD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HAD10_TN.npy,0.0026098191214470284,0.1899483204134367,True,-3.98757,3.2458498,1,0.35277215
1108,PAT_3455,reading,LM,HAD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HAD3_TN.npy,0.0043669250645994835,0.04816537467700258,True,-3.8162963,3.0340688,1,0.1851982
1109,PAT_3455,reading,LM,HAD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HAD4_TN.npy,0.008397932816537468,0.05821705426356589,True,-3.8988066,3.1311126,1,0.2046449
1110,PAT_3455,reading,LM,HAD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HAD5_TN.npy,0.007881136950904392,0.051111111111111114,True,-3.8942964,3.1467817,1,0.19169135
1111,PAT_3455,reading,LM,HAD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HAD6_TN.npy,0.006253229974160206,0.061214470284237724,True,-3.8901315,3.1223178,1,0.22610477
1112,PAT_3455,reading,LM,HAD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HAD7_TN.npy,0.002532299741602067,0.05162790697674419,True,-3.917253,3.0909145,1,0.20981748
1113,PAT_3455,reading,LM,HAD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HAD8_TN.npy,0.0020155038759689923,0.0717312661498708,True,-3.8899207,3.1959112,1,0.27821428
1114,PAT_3455,reading,LM,HAD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HAD9_TN.npy,0.0019121447028423774,0.09842377260981912,True,-3.9542322,3.217733,1,0.3128213
1115,PAT_3455,reading,LM,HPD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HPD10_TN.npy,0.002428940568475452,0.05126614987080103,True,-3.6954987,2.9069266,1,0.22468427
1116,PAT_3455,reading,LM,HPD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HPD3_TN.npy,0.007131782945736434,0.045245478036175714,True,-3.766544,3.003872,1,0.18492897
1117,PAT_3455,reading,LM,HPD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HPD4_TN.npy,0.004418604651162791,0.04803617571059431,True,-3.7314277,2.9431572,1,0.18045864
1118,PAT_3455,reading,LM,HPD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HPD6_TN.npy,0.0026873385012919897,0.049069767441860465,True,-3.6738632,2.9252603,1,0.18045485
1119,PAT_3455,reading,LM,HPD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HPD8_TN.npy,0.001136950904392765,0.046563307493540054,True,-3.6297674,2.9786747,1,0.20365667
1120,PAT_3455,reading,LM,HPD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HPD9_TN.npy,0.00124031007751938,0.048217054263565894,True,-3.7315402,2.9133525,1,0.19861943
1121,PAT_3455,reading,LM,IPD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_IPD10_TN.npy,0.03255813953488372,0.004625322997416021,True,8.0747,3.1167214,3,0.06361844
1122,PAT_3455,reading,LM,OTD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_OTD1_TN.npy,0.025762273901808786,0.016020671834625324,True,-3.6507561,2.8900876,3,-0.020502977
1123,PAT_3455,reading,LM,OTD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_OTD2_TN.npy,0.02338501291989664,0.018785529715762275,True,-3.6511953,2.8890948,3,-0.016898138
1124,PAT_3455,reading,LM,PHD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_PHD10_TN.npy,0.0020930232558139536,0.05444444444444444,True,-3.6478577,2.8839142,1,0.19028613
1125,PAT_3455,reading,LM,PHD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_PHD3_TN.npy,0.003875968992248062,0.04046511627906977,True,-3.7032857,2.911923,1,0.11978413
1126,PAT_3455,reading,LM,PHD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_PHD7_TN.npy,0.004470284237726098,0.050594315245478035,True,-3.6217592,2.921562,1,0.14558323
1127,PAT_3455,reading,LM,PHD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_PHD8_TN.npy,0.002351421188630491,0.055400516795865634,True,-3.6235151,2.8717563,1,0.18588541
1128,PAT_3455,reading,LM,PHD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_PHD9_TN.npy,0.002144702842377261,0.06640826873385013,True,-3.57969,2.8092737,1,0.20299932
1129,PAT_3455,reading,LM,TOD12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_TOD12_TN.npy,0.009664082687338501,0.04219638242894057,True,-3.6510904,2.8800948,1,0.11476573
1130,PAT_3455,reading,LM,TOD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_TOD2_TN.npy,0.006356589147286822,0.04198966408268734,True,-3.8031628,2.8152208,1,0.10107647
1131,PAT_3455,reading,LM,TOD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_TOD4_TN.npy,0.0060465116279069765,0.048217054263565894,True,-3.728415,2.8783805,1,0.13160369
1132,PAT_3455,reading,LM,TSP1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_TSP1_TN.npy,0.01214470284237726,0.0410594315245478,True,-3.7069833,2.867978,1,0.12834205
1133,PAT_3455,reading,LM,TSP7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_TSP7_TN.npy,0.006563307493540052,0.051111111111111114,True,-3.6339707,2.8621902,1,0.13478057
1134,PAT_3455,reading,LM,TSP8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_TSP8_TN.npy,0.006330749354005168,0.04501291989664083,True,-3.6287642,2.8616982,1,0.16108279
1135,PAT_3780,reading,LM,FAP10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FAP10_TN.npy,0.03909560723514212,0.0001550387596899225,True,9.505648,3.4800708,3,0.09789082
1136,PAT_3780,reading,LM,FAP1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FAP1_TN.npy,0.02635658914728682,0.00036175710594315246,True,9.414982,3.4730859,3,0.090037
1137,PAT_3780,reading,LM,FAP2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FAP2_TN.npy,0.04157622739018088,0.00018087855297157623,True,9.358804,3.4790828,3,0.09117585
1138,PAT_3780,reading,LM,FAP3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FAP3_TN.npy,0.03307493540051679,0.0010077519379844962,True,9.393894,3.4349563,3,0.09033894
1139,PAT_3780,reading,LM,FAP4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FAP4_TN.npy,0.03175710594315245,0.0003875968992248062,True,9.322803,3.4300442,3,0.100116946
1140,PAT_3780,reading,LM,FAP5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FAP5_TN.npy,0.03235142118863049,0.00028423772609819124,True,9.407833,3.451947,3,0.090759814
1141,PAT_3780,reading,LM,FAP7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FAP7_TN.npy,0.025917312661498708,0.00041343669250645994,True,9.494852,3.3926802,3,0.08400828
1142,PAT_3780,reading,LM,FAP8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FAP8_TN.npy,0.02689922480620155,0.0010335917312661498,True,9.479471,3.4322908,3,0.088565454
1143,PAT_3780,reading,LM,FLA10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FLA10_TN.npy,0.16149870801033592,0.00010335917312661498,True,10.08808,3.729225,3,0.077688076
1144,PAT_3780,reading,LM,FLA1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FLA1_TN.npy,0.027545219638242895,0.00028423772609819124,True,9.418429,3.4051423,3,0.091903016
1145,PAT_3780,reading,LM,FLA2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FLA2_TN.npy,0.027002583979328164,0.00018087855297157623,True,9.398043,3.4474857,3,0.089496315
1146,PAT_3780,reading,LM,FLA5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FLA5_TN.npy,0.025116279069767444,0.00023255813953488373,True,9.894227,3.4422004,3,0.08341327
1147,PAT_3780,reading,LM,FLA6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FLA6_TN.npy,0.046020671834625326,0.00020671834625322997,True,9.950444,3.5462162,3,0.09133082
1148,PAT_3780,reading,LM,FLA7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FLA7_TN.npy,0.04077519379844961,0.00018087855297157623,True,10.010712,3.5896523,3,0.081057675
1149,PAT_3780,reading,LM,FLA8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FLA8_TN.npy,0.07108527131782946,0.00020671834625322997,True,10.046504,3.6040206,3,0.07656003
1150,PAT_3780,reading,LM,FLA9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FLA9_TN.npy,0.10700258397932816,0.00010335917312661498,True,10.052887,3.6885135,3,0.07905652
1151,PAT_3780,reading,LM,FLP10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FLP10_TN.npy,0.08612403100775194,0.00046511627906976747,True,10.0836,3.7316413,3,0.08497086
1152,PAT_3780,reading,LM,FLP2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FLP2_TN.npy,0.02054263565891473,0.00010335917312661498,True,9.62364,3.3778427,3,0.07755959
1153,PAT_3780,reading,LM,FLP3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FLP3_TN.npy,0.02235142118863049,0.0004392764857881137,True,9.77677,3.4596152,3,0.07981673
1154,PAT_3780,reading,LM,FLP4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FLP4_TN.npy,0.03255813953488372,0.0003875968992248062,True,9.843563,3.483553,3,0.083777696
1155,PAT_3780,reading,LM,FLP5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FLP5_TN.npy,0.04077519379844961,0.0005684754521963825,True,9.964147,3.5561886,3,0.087190814
1156,PAT_3780,reading,LM,FLP7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FLP7_TN.npy,0.05689922480620155,0.00041343669250645994,True,10.014855,3.6489494,3,0.090806946
1157,PAT_3780,reading,LM,FLP8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FLP8_TN.npy,0.07209302325581396,0.0003875968992248062,True,10.015229,3.6497815,3,0.08233392
