sample_idx,patient_id,condition,task,electrode,file_path,cluster_hierarchical_minus101,silhouette,contact_name,patient,name,hemi,x,y,z,is_wm
3456,PAT_3415,audio,LM,GF7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GF7_TN.npy,4,-0.21225838,GF7,PAT_3415,GF7,L,-56.01755905151367,-42.22129821777344,3.933172702789306,0.0
3457,PAT_3415,audio,LM,GF8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GF8_TN.npy,4,0.6522337,GF8,PAT_3415,GF8,L,-52.4955940246582,-45.684303283691406,6.288700103759766,0.0
3462,PAT_3415,audio,LM,GG5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GG5_TN.npy,4,0.7261952,GG5,PAT_3415,GG5,L,-66.39492797851562,-18.62252616882324,-18.40666961669922,0.0
3466,PAT_3415,audio,LM,GH1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GH1_TN.npy,4,0.7360538,GH1,PAT_3415,GH1,L,-47.83039093017578,17.030115127563477,-26.430438995361328,0.0
3472,PAT_3415,audio,LM,GH7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GH7_TN.npy,4,0.7576375,GH7,PAT_3415,GH7,L,-57.26018142700195,-40.27438735961914,-24.7428035736084,0.0
3473,PAT_3415,audio,LM,GH8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_GH8_TN.npy,4,0.75986445,GH8,PAT_3415,GH8,L,-54.78706741333008,-46.53189086914063,-26.23176002502441,0.0
3479,PAT_3415,audio,LM,IMG18,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IMG18_TN.npy,4,0.5302543,IMG18,PAT_3415,IMG18,L,-16.486600875854492,43.81158065795898,44.95937347412109,0.0
3491,PAT_3415,audio,LM,IPG17,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IPG17_TN.npy,4,0.2232038,IPG17,PAT_3415,IPG17,L,-20.30686378479004,-30.93709945678711,57.41288375854492,0.0
3493,PAT_3415,audio,LM,IPG1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_IPG1_TN.npy,4,0.28232643,IPG1,PAT_3415,IPG1,L,-21.786794662475582,-12.895208358764648,-11.695311546325684,0.0
3504,PAT_3415,audio,LM,OI3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_OI3_TN.npy,4,0.270245,OI3,PAT_3415,OI3,L,-41.33712005615234,-88.41790771484375,-11.123109817504885,0.0
3509,PAT_3415,audio,LM,OS2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_OS2_TN.npy,4,0.71139103,OS2,PAT_3415,OS2,L,-29.930444717407227,-95.14698028564452,-3.702267408370972,0.0
3512,PAT_3415,audio,LM,OS5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_OS5_TN.npy,4,0.6843311,OS5,PAT_3415,OS5,L,-41.552547454833984,-84.82678985595703,23.0036678314209,0.0
3513,PAT_3415,audio,LM,OS6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\audio\PAT_3415_audio_WM_ERSP_OS6_TN.npy,4,0.70645684,OS6,PAT_3415,OS6,L,-44.989051818847656,-68.00166320800781,17.912952423095703,0.0
3551,PAT_3415,picture,LM,GC4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GC4_TN.npy,4,0.72501963,GC4,PAT_3415,GC4,L,-62.7377815246582,-10.87730598449707,35.713165283203125,0.0
3556,PAT_3415,picture,LM,GD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GD1_TN.npy,4,0.7216694,GD1,PAT_3415,GD1,L,-54.60540771484375,29.717214584350582,7.280611515045166,0.0
3564,PAT_3415,picture,LM,GE1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_GE1_TN.npy,4,0.6539057,GE1,PAT_3415,GE1,L,-52.64824676513672,29.117595672607425,-1.3370834589004517,0.0
3651,PAT_3415,picture,LM,TP4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_TP4_TN.npy,4,0.553839,TP4,PAT_3415,TP4,L,-43.394187927246094,-65.40708923339844,-21.77320671081543,0.0
3679,PAT_3415,reading,LM,GD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GD2_TN.npy,4,0.6170596,GD2,PAT_3415,GD2,L,-61.379173278808594,7.266162872314453,22.61823844909668,0.0
3680,PAT_3415,reading,LM,GD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GD3_TN.npy,4,0.1783656,GD3,PAT_3415,GD3,L,-60.59033966064453,-1.1144025325775146,22.957500457763672,0.0
3681,PAT_3415,reading,LM,GD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GD4_TN.npy,4,0.23323438,GD4,PAT_3415,GD4,L,-65.83055877685547,-10.17299461364746,25.32954406738281,0.0
3682,PAT_3415,reading,LM,GD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GD5_TN.npy,4,0.41355821,GD5,PAT_3415,GD5,L,-60.83218383789063,-25.500965118408203,28.33802795410156,0.0
3683,PAT_3415,reading,LM,GD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GD6_TN.npy,4,0.68603987,GD6,PAT_3415,GD6,L,-57.46038818359375,-25.581039428710938,32.688812255859375,0.0
3694,PAT_3415,reading,LM,GF1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GF1_TN.npy,4,0.64782286,GF1,PAT_3415,GF1,L,-45.7339973449707,33.3427734375,-17.42535400390625,0.0
3698,PAT_3415,reading,LM,GF5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GF5_TN.npy,4,0.6043435,GF5,PAT_3415,GF5,L,-54.61300659179688,-40.26741790771485,-3.482535123825073,0.0
3700,PAT_3415,reading,LM,GF7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GF7_TN.npy,4,0.7390406,GF7,PAT_3415,GF7,L,-56.01755905151367,-42.22129821777344,3.933172702789306,0.0
3701,PAT_3415,reading,LM,GF8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GF8_TN.npy,4,0.7621017,GF8,PAT_3415,GF8,L,-52.4955940246582,-45.684303283691406,6.288700103759766,0.0
3702,PAT_3415,reading,LM,GG1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GG1_TN.npy,4,0.7653149,GG1,PAT_3415,GG1,L,-49.66017150878906,15.55495262145996,-19.455121994018555,0.0
3703,PAT_3415,reading,LM,GG2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GG2_TN.npy,4,-0.19583002,GG2,PAT_3415,GG2,L,-54.338111877441406,11.387800216674805,-17.224456787109375,0.0
3723,PAT_3415,reading,LM,IMG18,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IMG18_TN.npy,4,0.75174755,IMG18,PAT_3415,IMG18,L,-16.486600875854492,43.81158065795898,44.95937347412109,0.0
3752,PAT_3415,reading,LM,OS1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_OS1_TN.npy,4,0.73040706,OS1,PAT_3415,OS1,L,-27.801631927490234,-97.9521026611328,-12.452997207641602,0.0
3753,PAT_3415,reading,LM,OS2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_OS2_TN.npy,4,0.71612483,OS2,PAT_3415,OS2,L,-29.930444717407227,-95.14698028564452,-3.702267408370972,0.0
3754,PAT_3415,reading,LM,OS3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_OS3_TN.npy,4,0.15920912,OS3,PAT_3415,OS3,L,-40.488502502441406,-88.7715835571289,-2.239351987838745,0.0
3761,PAT_3415,reading,LM,TA4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_TA4_TN.npy,4,-0.2097542,TA4,PAT_3415,TA4,L,-61.923622131347656,-5.880796909332275,-27.053247451782227,0.0
4025,PAT_3455,reading,LM,IPD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_IPD9_TN.npy,4,0.6478588,IPD9,PAT_3455,IPD9,R,36.322601318359375,6.264582633972168,33.13468170166016,0.0
4033,PAT_3455,reading,LM,OTD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_OTD4_TN.npy,4,0.76152706,OTD4,PAT_3455,OTD4,R,47.43299102783203,-37.881980895996094,3.536162614822388,0.0
4034,PAT_3455,reading,LM,OTD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_OTD5_TN.npy,4,0.7600548,OTD5,PAT_3455,OTD5,R,50.37042999267578,-36.7254524230957,3.371060609817505,0.0
4035,PAT_3455,reading,LM,OTD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_OTD6_TN.npy,4,0.7494793,OTD6,PAT_3455,OTD6,R,54.781517028808594,-35.482383728027344,2.448553562164306,0.0
4041,PAT_3455,reading,LM,PHD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_PHD4_TN.npy,4,0.6958294,PHD4,PAT_3455,PHD4,R,35.10292434692383,-45.78664779663086,-22.92895126342773,0.0
4042,PAT_3455,reading,LM,PHD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_PHD7_TN.npy,4,0.6225259,PHD7,,,,,,,
4043,PAT_3455,reading,LM,PHD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_PHD8_TN.npy,5,0.48377794,PHD8,,,,,,,
4124,PAT_3780,audio,LM,FSS10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\audio\PAT_3780_audio_WM_ERSP_FSS10_TN.npy,5,0.5108381,FSS10,PAT_3780,FSS10,L,-56.38386154174805,22.625804901123047,9.61555290222168,0.0
4131,PAT_3780,audio,LM,FSS7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\audio\PAT_3780_audio_WM_ERSP_FSS7_TN.npy,4,-0.05628754,FSS7,PAT_3780,FSS7,L,-46.31650924682617,22.606903076171875,4.974215507507324,0.0
4135,PAT_3780,audio,LM,HAG11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\audio\PAT_3780_audio_WM_ERSP_HAG11_TN.npy,4,0.727372,HAG11,PAT_3780,HAG11,L,-58.72381591796875,-28.843914031982425,-3.763520002365112,0.0
4136,PAT_3780,audio,LM,HAG12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\audio\PAT_3780_audio_WM_ERSP_HAG12_TN.npy,4,0.7436972,HAG12,PAT_3780,HAG12,L,-61.715309143066406,-28.669586181640625,-3.1449334621429443,0.0
4137,PAT_3780,audio,LM,HAG1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\audio\PAT_3780_audio_WM_ERSP_HAG1_TN.npy,4,0.74985707,HAG1,PAT_3780,HAG1,L,-30.55479049682617,-26.8177547454834,-27.36505699157715,0.0
4138,PAT_3780,audio,LM,HAG2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\audio\PAT_3780_audio_WM_ERSP_HAG2_TN.npy,4,0.75563145,HAG2,PAT_3780,HAG2,L,-32.82186508178711,-25.921152114868164,-24.641706466674805,0.0
4139,PAT_3780,audio,LM,HAG3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\audio\PAT_3780_audio_WM_ERSP_HAG3_TN.npy,4,0.7674974,HAG3,PAT_3780,HAG3,L,-33.26683807373047,-26.413375854492188,-22.940326690673828,0.0
4140,PAT_3780,audio,LM,HAG5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\audio\PAT_3780_audio_WM_ERSP_HAG5_TN.npy,4,0.7826378,HAG5,,,,,,,
4149,PAT_3780,audio,LM,IAG2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\audio\PAT_3780_audio_WM_ERSP_IAG2_TN.npy,4,0.4679488,IAG2,PAT_3780,IAG2,L,-34.1033935546875,12.124005317687988,4.31809663772583,0.0
4152,PAT_3780,audio,LM,IAG5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\audio\PAT_3780_audio_WM_ERSP_IAG5_TN.npy,4,-0.3764249,IAG5,PAT_3780,IAG5,L,-31.4202880859375,14.436579704284668,9.721744537353516,0.0
4205,PAT_3780,picture,LM,FLP10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\picture\PAT_3780_picture_WM_ERSP_FLP10_TN.npy,4,0.66291815,FLP10,PAT_3780,FLP10,L,-48.4804916381836,32.307769775390625,-6.373958587646484,0.0
4210,PAT_3780,picture,LM,FLP5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\picture\PAT_3780_picture_WM_ERSP_FLP5_TN.npy,4,0.69414353,FLP5,,,,,,,
4211,PAT_3780,picture,LM,FLP7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\picture\PAT_3780_picture_WM_ERSP_FLP7_TN.npy,4,0.7216807,FLP7,PAT_3780,FLP7,L,-45.46656036376953,39.81583404541016,-7.759713649749756,0.0
4212,PAT_3780,picture,LM,FLP8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\picture\PAT_3780_picture_WM_ERSP_FLP8_TN.npy,4,0.7495835,FLP8,PAT_3780,FLP8,L,-47.83147048950195,38.7749137878418,-7.56838321685791,0.0
4213,PAT_3780,picture,LM,FLP9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\picture\PAT_3780_picture_WM_ERSP_FLP9_TN.npy,4,0.74016434,FLP9,PAT_3780,FLP9,L,-46.71079635620117,31.95884132385254,-6.408947944641113,0.0
4304,PAT_3780,reading,LM,FAP3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FAP3_TN.npy,4,0.752594,FAP3,PAT_3780,FAP3,L,-17.668380737304688,45.982521057128906,-19.6986141204834,0.0
4310,PAT_3780,reading,LM,FAS1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FAS1_TN.npy,4,0.6312442,FAS1,PAT_3780,FAS1,L,-45.0600471496582,14.17738914489746,-0.1085000783205032,0.0
4311,PAT_3780,reading,LM,FAS2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FAS2_TN.npy,4,0.6433627,FAS2,PAT_3780,FAS2,L,-44.88410186767578,27.86122703552246,-0.8036218881607056,0.0
4312,PAT_3780,reading,LM,FAS3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FAS3_TN.npy,4,0.709734,FAS3,PAT_3780,FAS3,L,-55.65685272216797,12.654010772705078,9.50750732421875,0.0
4313,PAT_3780,reading,LM,FAS4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FAS4_TN.npy,4,0.7268659,FAS4,PAT_3780,FAS4,L,-53.40370559692383,17.008516311645508,9.959135055541992,0.0
4325,PAT_3780,reading,LM,FLP10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FLP10_TN.npy,4,0.7455498,FLP10,PAT_3780,FLP10,L,-48.4804916381836,32.307769775390625,-6.373958587646484,0.0
4386,PAT_3780,reading,LM,IAG11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_IAG11_TN.npy,4,0.7268803,IAG11,PAT_3780,IAG11,L,-30.0338191986084,34.59416961669922,28.1625919342041,0.0
4477,PAT_3965,audio,LM,cpd12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\audio\PAT_3965_audio_WM_ERSP_cpd12_TN.npy,4,0.7435258,CPD12,,,,,,,
4480,PAT_3965,audio,LM,cpd2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\audio\PAT_3965_audio_WM_ERSP_cpd2_TN.npy,4,0.7663075,CPD2,PAT_3965,CPD2,R,4.128815650939941,-24.404861450195312,28.524120330810547,0.0
4481,PAT_3965,audio,LM,cpd3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\audio\PAT_3965_audio_WM_ERSP_cpd3_TN.npy,4,0.6927566,CPD3,PAT_3965,CPD3,R,4.648200035095215,-29.3554744720459,28.21529197692871,0.0
4482,PAT_3965,audio,LM,cpd4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\audio\PAT_3965_audio_WM_ERSP_cpd4_TN.npy,4,0.7262443,CPD4,PAT_3965,CPD4,R,5.266246795654297,-34.67980194091797,27.188068389892575,0.0
4483,PAT_3965,audio,LM,cpd6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\audio\PAT_3965_audio_WM_ERSP_cpd6_TN.npy,4,0.61673695,CPD6,,,,,,,
