sample_idx,patient_id,condition,task,electrode,file_path,prop_above_pos,prop_below_neg,high_activity,UMAP_1,UMAP_2,cluster_hierarchical_raw,silhouette
295,PAT_3066,audio,LM,STG4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\audio\PAT_3066_audio_WM_ERSP_STG4_TN.npy,0.028992248062015506,0.00751937984496124,True,5.9334497,0.26419467,1,0.24846801
296,PAT_3066,audio,LM,STG7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\audio\PAT_3066_audio_WM_ERSP_STG7_TN.npy,0.02462532299741602,0.007803617571059431,True,5.9025917,0.2491742,1,0.22889227
297,PAT_3066,audio,LM,STG8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\audio\PAT_3066_audio_WM_ERSP_STG8_TN.npy,0.02573643410852713,0.004677002583979328,True,5.8944287,0.26086092,1,0.23005608
298,PAT_3066,audio,LM,TIG8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\audio\PAT_3066_audio_WM_ERSP_TIG8_TN.npy,0.028036175710594316,0.0073126614987080105,True,2.5622332,5.2669644,1,0.20897217
299,PAT_3066,picture,LM,FOG15,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\picture\PAT_3066_picture_WM_ERSP_FOG15_TN.npy,0.3027390180878553,0.002428940568475452,True,5.454757,4.2001886,1,0.28938848
300,PAT_3066,picture,LM,HPD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\picture\PAT_3066_picture_WM_ERSP_HPD2_TN.npy,0.02095607235142119,0.0004909560723514212,True,7.3867235,0.2100378,1,0.25516462
301,PAT_3066,picture,LM,IMG18,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\picture\PAT_3066_picture_WM_ERSP_IMG18_TN.npy,0.03090439276485788,0.00025839793281653745,True,6.1821947,3.1904383,1,0.33073094
302,PAT_3066,reading,LM,FOG14,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\reading\PAT_3066_reading_WM_ERSP_FOG14_TN.npy,0.056589147286821705,0.001317829457364341,True,6.0381227,3.5899646,1,0.30294323
303,PAT_3066,reading,LM,FOG15,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\reading\PAT_3066_reading_WM_ERSP_FOG15_TN.npy,0.4512144702842377,0.0365374677002584,True,5.283282,4.239188,1,0.16240424
304,PAT_3066,reading,LM,IMG11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\reading\PAT_3066_reading_WM_ERSP_IMG11_TN.npy,0.022842377260981914,0.024366925064599483,True,5.518437,0.88870156,1,0.2824464
305,PAT_3066,reading,LM,IMG17,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\reading\PAT_3066_reading_WM_ERSP_IMG17_TN.npy,0.03863049095607235,0.0013953488372093023,True,6.1021824,3.455792,1,0.31653938
306,PAT_3066,reading,LM,IMG18,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3066\LM\ERSP_matrix\reading\PAT_3066_reading_WM_ERSP_IMG18_TN.npy,0.20124031007751939,0.0018863049095607235,True,5.3069606,4.126382,1,0.28908187
307,PAT_3301,picture,LM,AG10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_AG10_TN.npy,0.06925064599483204,0.00046511627906976747,True,7.9721713,3.2686687,1,0.2842185
308,PAT_3301,picture,LM,AG2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_AG2_TN.npy,0.02607235142118863,0.0019896640826873387,True,7.3548098,2.7081847,1,0.25380355
309,PAT_3301,picture,LM,AG3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_AG3_TN.npy,0.03180878552971576,0.0005167958656330749,True,7.7949586,3.2178426,1,0.28859043
310,PAT_3301,picture,LM,AG5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_AG5_TN.npy,0.07,0.0017829457364341085,True,7.894229,3.2759507,1,0.30590478
311,PAT_3301,picture,LM,AG7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_AG7_TN.npy,0.056511627906976745,0.0005426356589147286,True,7.825354,3.2669206,1,0.2847734
312,PAT_3301,picture,LM,AG8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_AG8_TN.npy,0.05281653746770026,0.0006976744186046512,True,7.937584,3.3207345,1,0.28585842
313,PAT_3301,picture,LM,AG9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_AG9_TN.npy,0.061343669250645994,0.0005426356589147286,True,7.9381495,3.2878165,1,0.29049984
314,PAT_3301,picture,LM,CAG11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CAG11_TN.npy,0.023772609819121448,0.0015762273901808786,True,7.081351,3.1717668,1,0.29375246
315,PAT_3301,picture,LM,CAG12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CAG12_TN.npy,0.02260981912144703,0.0020671834625322996,True,7.0420127,3.227956,1,0.2838777
316,PAT_3301,picture,LM,CPD11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CPD11_TN.npy,0.055193798449612405,0.003462532299741602,True,5.7081594,2.2803574,1,0.301682
317,PAT_3301,picture,LM,CPD12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CPD12_TN.npy,0.05366925064599483,0.005581395348837209,True,5.755567,2.2806373,1,0.3071413
318,PAT_3301,picture,LM,CPD13,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CPD13_TN.npy,0.03868217054263566,0.0060465116279069765,True,5.7305083,2.2128992,1,0.29076135
319,PAT_3301,picture,LM,CPD14,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CPD14_TN.npy,0.03356589147286822,0.005297157622739018,True,5.756535,2.1864924,1,0.2866473
320,PAT_3301,picture,LM,CPD15,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CPD15_TN.npy,0.021421188630490955,0.008346253229974161,True,5.715256,2.1408532,1,0.25297973
321,PAT_3301,picture,LM,CPD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CPD2_TN.npy,0.025271317829457365,0.00036175710594315246,True,6.604736,3.0592656,1,0.2823718
322,PAT_3301,picture,LM,CPD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CPD4_TN.npy,0.021240310077519378,0.0005426356589147286,True,6.6115236,2.99887,1,0.2952017
323,PAT_3301,picture,LM,CPG10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CPG10_TN.npy,0.046563307493540054,0.002635658914728682,True,5.905676,2.845335,1,0.2915248
324,PAT_3301,picture,LM,CPG12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CPG12_TN.npy,0.04289405684754522,0.0019121447028423774,True,5.915535,2.9028895,1,0.2837796
325,PAT_3301,picture,LM,CPG8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CPG8_TN.npy,0.03193798449612403,0.0012919896640826874,True,6.004599,2.9678571,1,0.29338616
326,PAT_3301,picture,LM,CPG9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_CPG9_TN.npy,0.04563307493540052,0.0020155038759689923,True,5.93436,2.8671532,1,0.29759476
327,PAT_3301,picture,LM,FOD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FOD10_TN.npy,0.03648578811369509,0.0006976744186046512,True,7.7785845,2.0480022,1,0.2903894
328,PAT_3301,picture,LM,FOD11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FOD11_TN.npy,0.08881136950904393,0.0003359173126614987,True,7.901989,1.6569513,1,0.30945742
329,PAT_3301,picture,LM,FOD12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FOD12_TN.npy,0.049534883720930234,0.0003875968992248062,True,7.8507767,1.6276194,1,0.3139461
330,PAT_3301,picture,LM,FOD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FOD4_TN.npy,0.03847545219638243,0.00025839793281653745,True,7.6611686,2.687668,1,0.31145334
331,PAT_3301,picture,LM,FOD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FOD5_TN.npy,0.028242894056847545,0.0005943152454780362,True,7.6445174,2.559638,1,0.30800387
332,PAT_3301,picture,LM,FOD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FOD8_TN.npy,0.022222222222222223,0.0008010335917312661,True,7.6060553,2.6550286,1,0.28350848
333,PAT_3301,picture,LM,FOD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FOD9_TN.npy,0.02198966408268734,0.0005426356589147286,True,7.6005964,2.5666873,1,0.29254135
334,PAT_3301,picture,LM,FOG10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FOG10_TN.npy,0.02041343669250646,0.002739018087855297,True,7.0944395,3.2272959,1,0.25902095
335,PAT_3301,picture,LM,FOG14,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FOG14_TN.npy,0.02739018087855297,0.001731266149870801,True,7.0014877,3.2605329,1,0.27927163
336,PAT_3301,picture,LM,FOG1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FOG1_TN.npy,0.028785529715762273,0.0004392764857881137,True,7.42244,3.065243,1,0.29602277
337,PAT_3301,picture,LM,FOG2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FOG2_TN.npy,0.027416020671834625,0.0006718346253229974,True,7.4295874,3.0281725,1,0.24637952
338,PAT_3301,picture,LM,FOG4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FOG4_TN.npy,0.02193798449612403,0.0009043927648578811,True,7.4005895,3.147908,1,0.2787786
339,PAT_3301,picture,LM,FOG5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FOG5_TN.npy,0.026046511627906978,0.0024547803617571058,True,7.441367,3.1477053,1,0.26927838
340,PAT_3301,picture,LM,FOG9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FOG9_TN.npy,0.022325581395348838,0.0006718346253229974,True,7.173771,3.2401013,1,0.28573206
341,PAT_3301,picture,LM,FPD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FPD10_TN.npy,0.020284237726098192,0.0005426356589147286,True,7.586178,2.6030369,1,0.2797774
342,PAT_3301,picture,LM,FPD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FPD2_TN.npy,0.024444444444444446,0.0001550387596899225,True,7.51002,2.7732396,1,0.29067096
343,PAT_3301,picture,LM,FPD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FPD3_TN.npy,0.020284237726098192,0.0008785529715762273,True,7.5704155,2.7399876,1,0.28484032
344,PAT_3301,picture,LM,FPD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FPD4_TN.npy,0.04361757105943152,0.0006718346253229974,True,7.5827465,2.652979,1,0.29785576
345,PAT_3301,picture,LM,FPD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FPD6_TN.npy,0.021266149870801034,0.00025839793281653745,True,7.5746756,2.7072508,1,0.28875563
346,PAT_3301,picture,LM,FPG9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_FPG9_TN.npy,0.023049095607235143,0.00062015503875969,True,7.31946,3.207937,1,0.29015014
347,PAT_3301,picture,LM,IAD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_IAD2_TN.npy,0.03369509043927649,0.0010852713178294573,True,2.292145,5.427128,1,0.27700555
348,PAT_3301,picture,LM,IAG1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_IAG1_TN.npy,0.028036175710594316,0.00036175710594315246,True,7.811349,2.179532,1,0.28327385
349,PAT_3301,picture,LM,IAG2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_IAG2_TN.npy,0.03165374677002584,0.0013953488372093023,True,7.9039545,2.1786675,1,0.28717884
350,PAT_3301,picture,LM,IAG3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_IAG3_TN.npy,0.028036175710594316,0.0003359173126614987,True,7.835687,2.2724822,1,0.29685888
351,PAT_3301,picture,LM,IAG4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_IAG4_TN.npy,0.03227390180878553,5.167958656330749e-05,True,7.821836,2.2026892,1,0.30913743
352,PAT_3301,picture,LM,IMD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_IMD10_TN.npy,0.05325581395348837,0.0016279069767441861,True,6.0597787,3.0089705,1,0.31485727
353,PAT_3301,picture,LM,IMD12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_IMD12_TN.npy,0.2392764857881137,0.006925064599483204,True,6.025108,3.7341862,1,0.32095617
354,PAT_3301,picture,LM,IMD13,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_IMD13_TN.npy,0.10387596899224806,0.00855297157622739,True,6.0143256,3.4056067,1,0.32047403
355,PAT_3301,picture,LM,IMD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_IMD4_TN.npy,0.06387596899224807,0.0004909560723514212,True,6.134439,2.8306646,1,0.31573024
356,PAT_3301,picture,LM,IMD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_IMD5_TN.npy,0.06968992248062016,0.00018087855297157623,True,6.3689737,3.0109847,1,0.3406572
357,PAT_3301,picture,LM,IMD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_IMD6_TN.npy,0.05452196382428941,2.5839793281653746e-05,True,6.4905977,3.0174015,1,0.34497032
358,PAT_3301,picture,LM,IMD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_IMD7_TN.npy,0.05069767441860465,0.00036175710594315246,True,6.3271112,2.883646,1,0.32667655
359,PAT_3301,picture,LM,IMD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_IMD9_TN.npy,0.026950904392764857,0.0007235142118863049,True,6.3743668,3.103932,1,0.33024317
360,PAT_3301,picture,LM,IMG10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_IMG10_TN.npy,0.02702842377260982,0.0020671834625322996,True,6.660656,2.920839,1,0.28486708
361,PAT_3301,picture,LM,IMG13,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_IMG13_TN.npy,0.021395348837209303,0.0007235142118863049,True,6.5569077,3.190448,1,0.30834296
362,PAT_3301,picture,LM,IMG1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_IMG1_TN.npy,0.028992248062015506,0.00062015503875969,True,7.761168,2.2611568,1,0.30454594
363,PAT_3301,picture,LM,IMG9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3301\LM\ERSP_matrix\picture\PAT_3301_picture_WM_ERSP_IMG9_TN.npy,0.03131782945736434,0.00062015503875969,True,6.576241,2.9298935,1,0.30424833
364,PAT_3390,audio,LM,CPG10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_CPG10_TN.npy,0.05762273901808786,0.00012919896640826872,True,5.6347456,3.0960755,1,0.3241073
365,PAT_3390,audio,LM,CPG11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_CPG11_TN.npy,0.06645994832041344,0.00062015503875969,True,5.5610466,3.0592022,1,0.31530312
366,PAT_3390,audio,LM,CPG12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3390\LM\ERSP_matrix\audio\PAT_3390_audio_WM_ERSP_CPG12_TN.npy,0.08165374677002583,0.0008785529715762273,True,5.576362,3.1101732,1,0.32123524
