x,y,z,n_contacts,median_w0,p_global_w0,p_within_patient_w0,sig_fdr_w0,sig_maxstat_w0,median_w1,p_global_w1,p_within_patient_w1,sig_fdr_w1,sig_maxstat_w1,median_w2,p_global_w2,p_within_patient_w2,sig_fdr_w2,sig_maxstat_w2,median_w3,p_global_w3,p_within_patient_w3,sig_fdr_w3,sig_maxstat_w3,median_w4,p_global_w4,p_within_patient_w4,sig_fdr_w4,sig_maxstat_w4,median_w5,p_global_w5,p_within_patient_w5,sig_fdr_w5,sig_maxstat_w5,median_w6,p_global_w6,p_within_patient_w6,sig_fdr_w6,sig_maxstat_w6
38.0,-30.0,16.0,10,0.0062,0.9838,0.9215,False,False,0.2492,0.0064,0.0001,True,False,0.1705,0.1116,0.5659,False,False,0.0235,0.9763,0.8514,False,False,0.0706,0.742,0.662,False,False,0.0206,0.8206,0.4725,False,False,0.3518,0.0007,0.0971,False,False
38.0,-30.0,18.0,8,0.0025,0.9841,0.9134,False,False,0.2492,0.0095,0.0012,True,False,0.2031,0.0795,0.3725,False,False,0.0235,0.9647,0.821,False,False,0.0706,0.7283,0.6345,False,False,0.0203,0.807,0.4498,False,False,0.3652,0.002,0.1519,False,False
42.0,-30.0,14.0,4,0.128,0.4078,0.7327,False,False,0.1877,0.1168,0.0018,True,False,0.1567,0.2552,0.8079,False,False,0.1057,0.5858,0.5802,False,False,0.2937,0.0623,0.5993,False,False,0.036,0.7247,0.2136,False,False,0.1157,0.4468,0.0185,False,False
42.0,-30.0,16.0,4,0.128,0.4078,0.7327,False,False,0.1877,0.1168,0.0018,True,False,0.1567,0.2552,0.8079,False,False,0.1057,0.5858,0.5802,False,False,0.2937,0.0623,0.5993,False,False,0.036,0.7247,0.2136,False,False,0.1157,0.4468,0.0185,False,False
44.0,-30.0,14.0,4,0.128,0.4078,0.7327,False,False,0.1877,0.1168,0.0018,True,False,0.1567,0.2552,0.8079,False,False,0.1057,0.5858,0.5802,False,False,0.2937,0.0623,0.5993,False,False,0.036,0.7247,0.2136,False,False,0.1157,0.4468,0.0185,False,False
44.0,-30.0,16.0,4,0.128,0.4078,0.7327,False,False,0.1877,0.1168,0.0018,True,False,0.1567,0.2552,0.8079,False,False,0.1057,0.5858,0.5802,False,False,0.2937,0.0623,0.5993,False,False,0.036,0.7247,0.2136,False,False,0.1157,0.4468,0.0185,False,False
50.0,-38.0,0.0,4,0.1484,0.3034,0.6368,False,False,0.4194,0.0055,0.0005,True,False,0.0,0.9976,0.9948,False,False,0.1738,0.2408,0.1261,False,False,0.2539,0.1048,0.9633,False,False,0.0001,0.9256,0.6684,False,False,0.0,0.9862,0.6343,False,False
50.0,-38.0,2.0,4,0.1484,0.3034,0.6368,False,False,0.4194,0.0055,0.0005,True,False,0.0,0.9976,0.9948,False,False,0.1738,0.2408,0.1261,False,False,0.2539,0.1048,0.9633,False,False,0.0001,0.9256,0.6684,False,False,0.0,0.9862,0.6343,False,False
50.0,-38.0,4.0,4,0.1484,0.3034,0.6368,False,False,0.4194,0.0055,0.0005,True,False,0.0,0.9976,0.9948,False,False,0.1738,0.2408,0.1261,False,False,0.2539,0.1048,0.9633,False,False,0.0001,0.9256,0.6684,False,False,0.0,0.9862,0.6343,False,False
50.0,-36.0,0.0,4,0.1484,0.3034,0.6368,False,False,0.4194,0.0055,0.0005,True,False,0.0,0.9976,0.9948,False,False,0.1738,0.2408,0.1261,False,False,0.2539,0.1048,0.9633,False,False,0.0001,0.9256,0.6684,False,False,0.0,0.9862,0.6343,False,False
50.0,-36.0,2.0,4,0.1484,0.3034,0.6368,False,False,0.4194,0.0055,0.0005,True,False,0.0,0.9976,0.9948,False,False,0.1738,0.2408,0.1261,False,False,0.2539,0.1048,0.9633,False,False,0.0001,0.9256,0.6684,False,False,0.0,0.9862,0.6343,False,False
50.0,-36.0,4.0,4,0.1484,0.3034,0.6368,False,False,0.4194,0.0055,0.0005,True,False,0.0,0.9976,0.9948,False,False,0.1738,0.2408,0.1261,False,False,0.2539,0.1048,0.9633,False,False,0.0001,0.9256,0.6684,False,False,0.0,0.9862,0.6343,False,False
50.0,-34.0,4.0,4,0.1484,0.3034,0.6368,False,False,0.4194,0.0055,0.0005,True,False,0.0,0.9976,0.9948,False,False,0.1738,0.2408,0.1261,False,False,0.2539,0.1048,0.9633,False,False,0.0001,0.9256,0.6684,False,False,0.0,0.9862,0.6343,False,False
34.0,-28.0,6.0,7,0.0274,0.9089,0.7112,False,False,0.405,0.0014,0.0003,True,False,0.0006,0.9214,0.9297,False,False,0.038,0.9081,0.8259,False,False,0.0001,0.9948,0.9048,False,False,0.0554,0.5918,0.2229,False,False,0.3245,0.0084,0.3104,False,False
34.0,-28.0,8.0,7,0.0274,0.9115,0.5783,False,False,0.405,0.0018,0.0004,True,False,0.0603,0.5446,0.8667,False,False,0.0125,0.9432,0.7829,False,False,0.0,0.9981,0.8983,False,False,0.0564,0.5856,0.3297,False,False,0.3249,0.0084,0.4678,False,False
34.0,-26.0,4.0,6,0.0487,0.8478,0.7118,False,False,0.434,0.0008,0.0001,True,False,0.0004,0.9587,0.8795,False,False,0.0512,0.8792,0.9842,False,False,0.0773,0.6867,0.8187,False,False,0.0559,0.6154,0.2806,False,False,0.2744,0.0252,0.1197,False,False
34.0,-26.0,6.0,8,0.0262,0.9431,0.7634,False,False,0.4597,0.0002,0.0001,True,False,0.0005,0.9648,0.9446,False,False,0.0512,0.9022,0.9202,False,False,0.0075,0.9664,0.8994,False,False,0.0559,0.6106,0.2702,False,False,0.3157,0.0066,0.1813,False,False
34.0,-26.0,8.0,8,0.0262,0.9449,0.6258,False,False,0.4597,0.0001,0.0001,True,False,0.0304,0.7208,0.8843,False,False,0.0252,0.9576,0.889,False,False,0.0,0.9991,0.9249,False,False,0.08,0.4819,0.1576,False,False,0.3247,0.0053,0.3158,False,False
36.0,-28.0,8.0,9,0.0274,0.9339,0.6976,False,False,0.405,0.0005,0.0002,True,False,0.0603,0.549,0.8751,False,False,0.038,0.9354,0.8578,False,False,0.0001,0.9986,0.9243,False,False,0.0564,0.5979,0.39,False,False,0.3245,0.0044,0.2034,False,False
36.0,-26.0,8.0,9,0.025,0.9399,0.5868,False,False,0.4673,0.0002,0.0001,True,False,0.0216,0.7003,0.7582,False,False,0.038,0.9337,0.9129,False,False,0.0001,0.9984,0.9011,False,False,0.1035,0.36,0.1381,False,False,0.3245,0.0039,0.2275,False,False
38.0,-28.0,8.0,9,0.0274,0.9339,0.6976,False,False,0.405,0.0005,0.0002,True,False,0.0603,0.549,0.8751,False,False,0.038,0.9354,0.8578,False,False,0.0001,0.9986,0.9243,False,False,0.0564,0.5979,0.39,False,False,0.3245,0.0044,0.2034,False,False
38.0,-26.0,8.0,9,0.025,0.9399,0.5868,False,False,0.4673,0.0002,0.0001,True,False,0.0216,0.7003,0.7582,False,False,0.038,0.9337,0.9129,False,False,0.0001,0.9984,0.9011,False,False,0.1035,0.36,0.1381,False,False,0.3245,0.0039,0.2275,False,False
40.0,-28.0,8.0,7,0.0577,0.8122,0.5528,False,False,0.3537,0.0036,0.0014,True,False,0.0216,0.6748,0.8499,False,False,0.038,0.9107,0.8942,False,False,0.0003,0.987,0.8674,False,False,0.0564,0.583,0.3966,False,False,0.3249,0.0101,0.1155,False,False
40.0,-26.0,8.0,7,0.025,0.917,0.6268,False,False,0.4673,0.0006,0.0002,True,False,0.0006,0.922,0.7939,False,False,0.038,0.9104,0.9527,False,False,0.0003,0.9871,0.8098,False,False,0.1079,0.3563,0.1943,False,False,0.3249,0.0083,0.1398,False,False
40.0,26.0,12.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
40.0,26.0,14.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
40.0,26.0,16.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
40.0,26.0,18.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
40.0,26.0,20.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
40.0,28.0,12.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
40.0,28.0,14.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
40.0,28.0,16.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
40.0,28.0,18.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
40.0,28.0,20.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
40.0,30.0,12.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
40.0,30.0,14.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
40.0,30.0,16.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
40.0,30.0,18.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
40.0,30.0,20.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
40.0,32.0,12.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
40.0,32.0,14.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
40.0,32.0,16.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
40.0,32.0,18.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
40.0,32.0,20.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
40.0,34.0,12.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
40.0,34.0,14.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
40.0,34.0,16.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
40.0,34.0,18.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
40.0,34.0,20.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
42.0,26.0,12.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
42.0,26.0,14.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
42.0,26.0,16.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
42.0,26.0,18.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
42.0,26.0,20.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
42.0,28.0,12.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
42.0,28.0,14.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
42.0,28.0,16.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
42.0,28.0,18.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
42.0,28.0,20.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
42.0,30.0,12.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
42.0,30.0,14.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
42.0,30.0,16.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
42.0,30.0,18.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
42.0,30.0,20.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
42.0,32.0,12.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
42.0,32.0,14.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
42.0,32.0,16.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
42.0,32.0,18.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
42.0,32.0,20.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
42.0,34.0,12.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
42.0,34.0,14.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
42.0,34.0,16.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
42.0,34.0,18.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
42.0,34.0,20.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
44.0,26.0,12.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
44.0,26.0,14.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
44.0,26.0,16.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
44.0,26.0,18.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
44.0,26.0,20.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
44.0,28.0,12.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
44.0,28.0,14.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
44.0,28.0,16.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
44.0,28.0,18.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
44.0,28.0,20.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
44.0,30.0,12.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
44.0,30.0,14.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
44.0,30.0,16.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
44.0,30.0,18.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
44.0,30.0,20.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
44.0,32.0,12.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
44.0,32.0,14.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
44.0,32.0,16.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
44.0,32.0,18.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
44.0,32.0,20.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
44.0,34.0,12.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
44.0,34.0,14.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
44.0,34.0,16.0,3,0.0666,0.6881,0.4526,False,False,0.0,0.9978,1.0,False,False,0.0,0.9993,1.0,False,False,0.0089,0.8716,0.5085,False,False,0.9106,0.0001,0.0044,False,True,0.0,0.9994,1.0,False,False,0.0,0.9926,1.0,False,False
