k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20,k_21,k_22,k_23,k_24,k_25,k_26,k_27,k_28,k_29,k_30
2,5,6,1,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,5,6,1,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,5,6,1,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,2,2,1,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,5,6,1,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,5,6,1,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,5,5,5,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,5,5,5,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,5,5,5,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,5,5,1,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3,3,3,3,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3,3,3,3,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3,3,3,3,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3,3,3,3,4,4,4,11,11,11,11,11,11,11,11,11,11,21,21,21,21,21,21,21,21,21
3,3,3,3,4,4,4,11,11,11,11,11,11,3,11,11,11,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,21,21,21,21,21,21,21,21,21
2,5,6,1,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,5,6,1,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,5,6,1,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,5,6,1,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,5,6,1,4,5,4,11,11,11,11,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1,1,2,7,0,0,0,1,1,1,14,2,2,14,14,14,14,21,2,21,24,24,24,24,24,24
1,1,1,7,0,0,0,1,1,1,14,2,2,14,14,14,14,14,2,14,24,24,24,24,24,24
1,1,1,7,0,0,0,1,1,1,14,2,2,14,14,14,14,14,2,14,24,24,24,24,24,24
0,0,0,0,7,2,7,7,7,7,7,2,0,0,7,0,7,7,2,0,0,24,0,24,24,24
0,0,0,0,7,7,7,7,7,7,7,2,2,0,7,0,7,7,2,0,24,24,0,24,24,24
0,0,0,2,2,2,2,0,0,7,0,2,2,15,2,2,2,2,2,0,24,24,24,24,24,24
0,2,2,2,2,2,2,1,1,1,14,2,2,14,0,14,14,14,2,0,24,24,24,24,24,24
2,2,2,2,2,2,2,2,5,1,5,2,2,5,5,5,5,5,2,2,24,24,24,24,24,24
2,2,2,2,0,0,0,1,1,1,14,2,2,14,14,14,14,14,2,21,24,24,24,24,24,24
0,0,0,0,7,7,7,7,7,7,7,7,0,0,7,0,7,7,7,0,7,7,0,24,7,7
2,5,3,3,0,3,0,3,3,3,3,2,2,3,3,9,9,21,2,21,24,24,24,24,24,24
1,1,1,7,0,3,0,3,3,3,3,2,2,3,3,3,3,21,2,21,24,24,24,24,24,24
3,3,3,7,0,0,3,3,3,3,3,2,2,3,3,3,14,21,2,21,24,24,24,24,24,24
2,2,2,2,2,5,5,4,5,8,5,5,5,17,17,17,5,5,17,17,17,17,5,17,22,22
2,2,3,3,3,3,3,3,3,1,14,14,3,17,17,17,17,17,17,17,17,17,17,17,22,22
0,0,0,0,7,0,8,7,1,1,14,2,2,14,9,9,9,9,2,9,24,24,0,24,24,24
0,0,0,2,2,2,8,0,0,0,0,2,2,15,9,9,9,9,2,0,24,24,24,24,24,24
2,2,2,1,2,9,2,5,1,2,14,2,2,9,9,9,9,9,2,22,24,24,24,24,24,24
0,0,0,1,0,0,0,9,1,1,14,2,2,14,0,14,0,0,22,22,22,22,22,22,18,18
0,0,0,7,0,0,0,1,1,1,14,2,2,14,9,9,9,9,22,22,22,22,22,22,18,18
4,1,1,7,0,0,0,1,1,1,14,2,2,14,9,9,9,9,22,22,22,22,22,22,18,18
0,0,0,0,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,2,2,2,2,2,2,7,0,2,2,2,10,15,2,2,2,2,6,6,6,6,6,10,6,6
0,0,0,7,0,2,0,1,1,1,14,2,2,14,9,9,9,9,2,22,24,24,24,24,24,24
0,0,0,2,2,2,8,0,0,1,0,2,2,14,9,9,9,9,2,0,24,24,24,24,24,24
0,0,0,7,0,2,0,1,1,1,14,2,2,14,9,9,9,9,2,0,24,24,24,24,24,24
0,0,0,7,0,2,8,1,1,1,14,2,2,14,0,9,0,0,2,0,24,24,24,24,24,24
0,0,0,7,0,0,8,0,0,0,0,2,2,14,0,9,0,0,2,0,24,24,24,24,24,24
2,5,5,5,5,0,8,0,0,0,0,2,2,14,9,9,9,9,2,9,24,24,24,24,24,24
2,5,5,5,5,8,5,8,8,8,8,2,2,16,8,8,8,8,8,8,8,25,8,24,25,25
0,2,2,2,2,2,2,2,0,7,7,10,10,0,7,2,7,2,6,6,6,6,0,10,6,6
1,1,1,7,0,0,0,1,1,1,14,2,2,14,14,14,14,14,2,14,24,24,24,24,24,24
0,0,0,7,0,0,0,1,1,1,14,2,2,14,14,9,14,14,22,22,22,22,22,22,18,18
0,0,0,7,0,0,8,0,1,1,14,2,2,14,9,9,9,9,22,22,22,22,22,22,18,18
4,5,6,1,8,9,9,9,9,9,9,2,2,9,18,18,18,18,22,22,22,22,22,22,18,18
1,5,6,1,8,9,9,9,9,9,9,2,2,9,18,18,18,18,2,22,22,24,22,24,24,18
4,5,6,1,8,9,9,10,9,9,9,2,9,9,18,18,18,18,18,15,18,18,18,18,10,10
3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,21,2,21,24,24,24,24,24,24
0,2,2,2,2,2,2,1,1,1,14,2,2,14,14,14,14,14,2,0,24,24,24,24,24,24
2,2,2,2,0,0,0,1,1,13,14,2,2,14,14,14,14,14,2,0,24,24,24,24,24,24
0,0,0,7,0,0,0,1,1,1,14,2,2,14,14,14,14,14,2,14,24,24,24,24,24,24
0,2,2,2,2,2,2,1,1,1,14,2,2,14,14,14,14,14,2,0,24,24,24,24,24,24
0,2,2,7,0,0,0,1,1,1,14,2,2,14,14,14,14,14,2,0,24,24,24,24,24,24
0,2,2,7,0,0,0,1,1,1,14,2,2,14,14,14,14,14,2,9,24,24,24,24,24,24
0,0,0,7,0,0,0,1,1,1,14,2,2,14,14,14,14,14,2,0,24,24,24,24,24,24
0,0,0,7,0,0,0,1,1,1,14,2,2,14,14,14,14,14,2,14,24,24,24,24,24,24
0,0,0,0,7,7,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4
0,0,0,0,7,7,8,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4
0,0,0,0,7,7,8,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4
0,0,0,0,7,7,8,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4
0,0,0,0,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,4
0,0,0,0,7,7,7,7,7,7,7,7,0,0,7,0,7,7,7,0,0,7,0,7,0,4
0,0,0,0,7,7,7,7,7,7,7,7,0,0,7,0,7,7,7,7,7,7,0,7,7,7
0,0,0,0,7,7,7,7,7,7,7,7,0,0,7,0,7,7,7,0,0,0,0,7,7,4
0,0,0,0,7,8,8,0,0,0,0,0,10,2,16,16,16,16,16,16,16,16,16,6,16,16
2,2,0,5,5,2,8,0,0,0,0,0,10,2,16,16,16,16,16,16,16,16,16,6,16,16
2,5,5,5,5,8,8,0,0,0,0,0,10,2,16,16,16,16,16,16,16,16,16,6,16,16
2,5,5,5,5,8,8,0,0,0,0,0,10,2,16,16,16,16,16,16,16,16,16,6,16,16
0,0,0,5,5,8,8,0,0,0,0,0,10,2,16,16,16,16,16,16,16,16,16,6,16,16
0,0,0,0,7,7,8,0,0,0,0,0,0,2,16,16,16,16,16,16,16,16,16,6,16,16
0,0,0,0,7,7,8,0,0,0,0,0,0,2,16,16,16,16,16,16,16,16,16,6,16,16
0,0,0,0,7,7,8,0,0,0,0,0,0,2,16,16,16,16,16,16,16,16,16,6,16,16
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2,5,5,5,5,8,8,8,8,0,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,8,8,8,0,0,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,8,0,0,0,0,0,16,16,8,16,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,0,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,8,0,8,0,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,8,0,8,0,8,8,16,16,8,16,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,8,0,0,0,0,0,16,16,16,16,16,16,16,8,8,8,8,16,8,8
2,5,5,5,5,8,8,0,0,0,0,0,16,16,8,16,16,8,16,8,8,8,8,16,8,8
2,5,5,5,5,8,8,0,0,0,0,0,16,16,16,16,16,16,16,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,0,0,5,5,8,8,0,0,0,0,0,10,16,0,16,0,0,0,0,0,0,8,16,0,4
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,0,5,5,5,8,8,0,0,0,0,0,16,16,0,16,0,0,0,0,0,0,8,16,0,4
2,5,5,5,5,8,8,0,0,0,0,0,16,16,0,16,0,0,0,0,0,0,8,16,0,4
2,5,5,5,5,8,8,0,0,0,0,0,16,16,0,16,0,0,0,0,0,0,8,16,0,4
2,5,5,5,5,8,8,0,0,0,0,0,16,16,0,16,0,0,0,8,8,0,8,16,8,8
2,5,5,5,5,8,8,0,0,0,0,0,16,16,8,16,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
0,0,0,0,7,7,7,7,7,7,7,7,0,0,0,10,0,0,0,0,0,0,0,0,0,4
0,0,0,0,7,7,7,4,7,7,7,7,0,0,0,10,0,0,10,4,4,4,4,0,4,0
2,2,2,2,2,2,8,0,0,0,0,0,10,15,0,16,0,0,0,0,0,0,0,10,0,4
0,0,0,0,7,7,8,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4
0,0,0,0,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,7,0,4
0,0,0,0,7,7,7,7,7,7,7,7,0,0,7,0,7,7,0,0,0,0,0,7,0,4
0,0,0,0,7,7,7,7,7,7,7,7,0,0,7,0,7,7,0,0,0,0,0,7,0,4
0,0,0,0,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,0,6,1,8,9,9,9,9,9,9,9,0,9,18,18,18,18,0,0,0,0,18,18,0,4
2,2,2,2,2,2,2,0,0,2,2,0,10,2,15,16,16,16,20,2,2,2,16,6,16,16
0,2,2,2,2,2,8,0,0,0,0,0,10,2,16,16,16,16,16,16,16,16,16,6,16,16
2,5,5,5,5,8,8,0,0,0,0,0,10,2,16,16,16,16,16,16,16,16,16,6,16,16
2,5,5,5,5,8,8,0,0,0,0,0,10,2,16,16,16,16,16,16,16,16,16,6,16,16
4,0,0,0,7,8,8,0,0,0,0,0,10,2,16,16,16,16,16,16,16,16,16,6,16,16
4,0,0,0,7,7,8,0,0,0,0,0,0,2,16,16,16,16,16,16,16,16,16,6,16,16
0,0,0,0,7,7,8,0,0,0,0,0,0,2,16,16,16,16,16,16,16,16,16,6,16,16
3,3,3,0,7,8,8,0,0,0,0,0,0,2,16,16,16,16,16,16,16,16,16,6,16,16
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
4,5,6,1,8,5,7,9,9,9,9,9,9,9,18,18,18,18,18,18,18,25,25,25,25,25
2,2,5,5,5,2,8,0,0,0,0,0,10,16,0,16,0,0,0,0,0,0,8,16,0,4
2,2,5,5,5,2,8,0,0,0,0,0,10,16,0,16,0,0,0,8,0,0,8,16,0,4
2,2,5,5,5,2,8,0,0,0,0,0,10,16,0,16,0,0,0,0,0,0,8,16,0,4
2,2,5,5,5,2,8,0,0,0,0,0,10,16,0,16,0,0,0,0,0,0,8,16,0,4
2,5,5,5,5,8,8,0,0,0,0,0,10,16,0,16,0,0,0,0,0,0,8,16,0,4
0,0,0,0,7,2,8,0,0,7,0,0,0,0,0,16,0,0,0,0,0,0,0,10,0,4
0,0,0,0,7,7,7,7,7,7,7,7,0,0,7,0,7,7,7,0,0,0,0,7,0,4
0,0,0,0,7,7,7,7,7,7,7,7,7,0,17,0,17,17,0,0,0,0,0,2,0,4
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,8,0,0,0,0,0,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,8,0,0,0,0,0,16,16,0,16,0,0,8,8,8,8,8,16,8,8
2,5,5,5,5,8,8,0,0,0,0,0,16,16,0,16,0,0,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,8,8,8,0,0,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,8,8,8,0,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,15,15,25,10,8,10,10
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,25,8,25,25,25
4,5,5,1,5,9,9,9,9,9,9,9,16,9,0,18,0,0,0,0,0,0,8,25,0,4
2,5,5,5,5,5,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,25,8,25,25,25
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,5,5,8,8,8,8,8,4,4,8,8,8,8,8,8,8,25,8,25,25,25
2,5,5,5,5,5,5,8,8,8,8,8,4,4,8,8,8,8,8,8,8,25,8,25,25,25
2,5,5,5,5,5,5,8,8,8,8,8,4,16,8,8,8,8,8,8,8,25,8,25,25,25
2,5,5,5,5,5,5,8,8,8,8,8,4,5,8,8,8,8,8,8,8,25,8,25,25,25
2,5,5,5,5,5,5,8,8,8,8,8,4,5,8,8,5,5,8,8,8,25,5,25,25,25
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,25,8,25,25,25
2,5,5,5,5,5,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,25,8,25,25,25
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,25,8,25,25,25
0,2,2,2,2,2,2,0,0,0,0,0,10,12,12,12,12,12,12,2,2,2,2,2,2,2
2,5,5,5,5,8,8,0,0,0,0,0,10,2,16,16,16,16,16,16,16,16,16,6,16,16
2,5,5,5,5,8,8,0,0,0,0,0,10,2,16,16,16,16,16,16,16,16,16,6,16,16
2,5,5,5,5,8,8,0,0,0,0,0,10,2,16,16,16,16,16,16,16,16,16,6,16,16
0,2,2,2,2,2,8,0,0,0,0,0,10,12,12,16,12,12,12,0,7,7,0,2,7,7
2,5,5,5,5,8,8,0,0,0,0,0,10,2,16,16,16,16,16,16,16,16,16,6,16,16
2,5,5,5,5,8,8,0,0,0,0,0,10,2,16,16,16,16,16,16,16,16,16,6,16,16
2,5,5,5,5,8,8,0,0,0,0,0,10,2,16,16,16,16,16,16,16,16,16,6,16,16
4,5,5,5,5,8,8,0,0,0,0,0,10,2,16,16,16,16,16,16,16,16,16,6,16,16
4,5,5,5,5,8,8,0,0,0,0,0,10,2,16,16,16,16,16,16,16,16,16,6,16,16
4,5,5,5,5,8,8,0,0,0,0,0,10,2,16,16,16,16,16,16,16,16,16,6,16,16
4,5,5,5,5,8,8,0,0,0,0,0,10,2,16,16,16,16,16,16,16,16,16,6,16,16
2,0,0,5,5,8,8,0,0,0,0,0,10,2,16,16,16,16,16,16,16,16,16,6,16,16
2,5,5,5,5,8,8,0,0,0,0,0,10,2,16,16,16,16,16,16,16,16,16,6,16,16
2,5,5,5,5,8,8,0,0,0,0,0,10,2,16,16,16,16,16,16,16,16,16,6,16,16
2,5,5,5,5,8,8,0,0,0,0,0,16,2,16,16,16,16,16,16,16,16,16,6,16,16
4,3,3,0,7,7,7,7,7,7,7,7,7,2,16,16,16,16,16,16,16,16,16,6,16,16
0,0,0,0,7,7,7,7,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,7,7,7
0,0,0,0,7,7,7,7,7,7,7,7,0,0,7,0,7,7,7,7,7,7,7,7,7,7
3,0,0,0,7,7,7,0,7,7,7,0,0,2,16,16,16,16,16,16,16,16,16,6,16,16
2,5,6,1,8,9,9,8,8,8,8,9,8,8,18,18,18,18,18,18,18,25,10,25,25,25
2,5,6,1,8,9,9,8,9,8,9,9,8,8,18,18,18,18,18,18,18,25,18,25,25,25
2,5,6,1,8,9,9,8,8,8,8,9,8,8,18,18,18,18,18,18,18,25,18,25,25,25
2,5,5,1,8,9,9,8,8,8,8,8,8,8,8,8,8,8,18,18,18,25,18,25,25,25
4,5,6,1,8,9,9,8,8,8,8,9,9,9,18,18,18,18,18,18,18,25,18,25,25,25
0,1,1,7,0,0,1,1,1,1,14,14,1,1,14,14,14,14,14,1,1,14,1,1,1,1
1,1,1,6,1,1,1,10,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1
1,1,1,6,1,1,1,10,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,6,1,1,1,10,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1
0,0,0,7,0,0,1,1,1,1,14,14,1,1,14,14,14,14,14,1,1,14,1,1,1,1
0,0,0,7,0,0,1,1,1,1,14,14,1,1,14,14,14,14,14,1,1,14,1,1,1,1
1,1,1,7,0,0,1,1,1,1,14,14,1,1,14,14,14,14,14,1,1,14,1,1,1,1
1,1,1,7,0,0,1,1,1,6,1,1,1,1,14,14,14,14,14,1,1,1,1,1,1,1
1,1,1,7,0,0,1,10,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,6,1,1,1,10,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,6,1,1,1,10,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1
1,1,1,6,1,1,1,10,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1
1,1,1,6,1,1,1,10,10,6,1,1,1,1,9,9,9,9,9,1,1,9,1,9,9,9
1,1,1,6,1,1,1,10,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,6,1,1,1,10,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,6,1,1,1,10,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,6,1,1,1,10,10,6,1,1,1,1,1,1,1,1,1,1,1,9,1,1,9,9
1,1,1,6,1,1,1,10,10,6,1,1,1,1,1,1,1,1,1,1,9,9,1,9,9,9
1,1,1,6,1,1,1,10,10,6,1,1,1,1,9,9,9,9,9,1,9,9,1,9,9,9
1,1,1,6,1,1,1,10,10,6,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9
1,1,1,6,1,1,1,10,10,6,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9
1,1,1,7,0,0,9,1,1,1,14,9,9,9,9,9,9,9,22,22,22,22,22,22,18,18
1,1,1,1,8,9,9,9,9,9,9,9,9,9,9,9,9,9,22,22,22,22,22,22,18,18
1,0,6,1,8,9,9,9,9,9,9,9,9,9,9,9,9,9,22,22,22,22,22,22,18,18
1,1,1,0,1,1,1,10,10,6,1,1,1,1,9,9,9,9,22,22,22,22,22,22,18,18
0,0,0,0,7,7,7,7,7,7,7,7,1,0,9,9,9,9,22,22,22,22,22,7,9,18
1,1,1,6,1,1,1,10,10,6,1,1,1,1,9,9,9,9,22,1,22,9,22,20,9,9
1,1,1,0,7,1,1,10,10,6,1,1,1,1,9,9,9,9,9,9,9,9,9,9,9,9
0,0,0,0,7,7,1,7,7,7,1,1,1,1,9,0,9,9,7,9,9,9,9,9,9,9
0,0,0,0,7,7,7,7,7,7,7,7,0,0,7,0,7,7,7,7,7,7,4,0,7,7
1,1,1,6,1,1,1,10,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,20,10,10
0,0,0,0,7,7,7,7,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,7,7,7
1,1,1,6,1,1,1,10,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1
1,1,1,6,1,1,1,10,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1
1,1,1,6,1,1,1,10,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,20,10,10
1,1,1,6,1,1,1,10,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,20,10,10
1,1,1,6,1,1,1,10,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,20,10,10
1,1,1,6,1,1,1,10,10,6,1,1,1,1,1,1,1,1,1,1,15,1,1,20,10,10
1,1,1,6,1,1,1,10,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,20,10,10
0,0,0,0,7,7,7,7,7,5,7,10,7,7,15,7,20,20,7,20,20,20,7,7,7,7
1,1,1,7,0,0,1,1,10,6,1,1,1,1,1,1,1,1,14,1,1,1,1,1,1,1
0,0,0,0,7,7,7,7,7,7,7,7,0,0,7,0,7,7,7,7,7,7,1,7,7,7
0,0,0,7,0,0,1,7,7,7,7,7,1,1,14,0,14,14,14,1,1,7,0,1,1,1
1,1,1,7,0,0,1,1,1,1,14,14,1,1,14,14,14,14,14,1,1,14,1,1,1,1
1,1,1,7,0,0,1,1,1,1,14,14,1,1,14,14,14,14,14,1,1,14,1,1,1,1
1,1,1,7,0,0,1,1,1,1,14,14,1,1,14,14,14,14,14,1,1,14,1,1,1,1
1,1,1,7,0,0,1,1,1,1,14,14,1,1,14,14,14,14,14,1,1,14,1,1,1,1
1,1,1,7,0,0,1,1,1,1,14,14,1,1,14,14,14,14,14,1,1,14,1,1,1,1
1,1,1,7,0,0,1,1,1,1,14,14,1,1,14,14,14,14,14,1,1,14,1,1,1,1
1,1,1,6,1,1,1,10,10,6,2,1,1,1,1,1,1,1,1,1,1,1,1,20,10,10
1,1,1,6,1,1,10,10,10,6,1,1,1,1,1,1,1,1,1,15,15,1,10,20,10,10
1,1,1,6,1,1,1,10,10,6,1,1,1,1,1,1,1,1,1,1,15,1,1,20,10,10
1,1,1,6,1,1,1,10,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,20,9,10
