k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20,k_21,k_22,k_23,k_24,k_25,k_26,k_27,k_28,k_29,k_30
3,3,4,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
3,3,2,3,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
2,2,2,2,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
2,2,2,2,7,9,9,9,9,2,2,2,2,9,2,2,2,9,9,2,9,2,7,7,7,29
2,2,2,2,7,9,9,2,2,2,2,2,2,9,2,2,2,2,2,2,2,2,7,7,7,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,2
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
0,5,5,5,5,5,5,5,5,9,9,9,9,8,9,9,9,9,19,9,19,19,9,9,9,19
0,5,5,5,5,5,5,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,29
0,5,5,5,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,5,5,5,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,1,1,1
2,0,0,4,2,2,1,1,12,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,8,8,8,8,1,8,8,14,7,7,7,21,21,14,21,25,1,25,1,14
1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,5,5,5,1,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
0,1,1,1,1,1,1,1,12,12,1,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,10,10,12,12,1,12,1,12,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,1,21,1,1,1,1,14
1,1,1,1,1,1,8,8,8,1,1,1,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,0,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
4,4,6,6,6,6,8,6,8,8,14,10,6,10,10,10,10,15,10,10,21,14,25,25,15,12
4,4,6,6,6,6,6,6,6,6,6,10,6,10,10,10,10,15,10,10,6,14,25,6,15,12
4,4,6,1,1,6,8,8,8,8,14,8,10,14,7,7,7,21,10,10,21,14,25,25,15,12
1,1,1,1,1,1,8,8,8,8,14,8,10,14,7,7,7,21,10,10,10,14,25,25,15,12
2,2,1,7,4,4,8,8,8,8,14,8,13,14,7,7,7,7,10,10,7,14,25,25,15,12
2,0,0,7,4,2,2,2,2,10,10,14,14,2,14,14,14,14,7,10,23,14,25,23,15,12
2,0,0,7,4,2,2,2,2,10,10,14,14,7,14,14,14,10,10,10,10,14,25,23,15,7
2,0,0,0,2,2,2,7,7,10,7,7,7,7,18,18,18,18,18,18,18,18,18,23,23,18
2,0,0,0,2,2,2,7,7,10,7,14,7,2,14,14,18,18,18,23,18,18,18,23,23,18
4,4,6,6,6,6,6,6,6,6,6,6,10,4,4,4,4,10,10,7,10,10,10,10,12,25
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,8,3,3,8
3,3,6,6,4,3,8,8,8,8,14,8,10,4,4,4,4,10,10,7,10,10,10,10,12,25
3,3,4,3,3,3,8,8,8,8,14,8,10,4,4,4,4,10,10,7,10,10,10,10,12,25
3,3,3,7,3,3,6,6,6,6,6,3,10,4,4,4,4,10,10,7,10,10,10,10,12,25
4,4,4,6,6,3,3,3,3,6,6,3,10,4,4,4,4,10,10,7,10,10,10,10,12,25
4,4,4,6,6,3,6,6,6,6,6,6,10,4,4,4,4,10,10,7,10,10,10,10,12,25
4,4,6,6,6,6,6,6,6,6,6,3,10,4,4,4,4,10,10,7,10,10,10,10,12,25
4,4,6,6,6,6,6,6,6,6,6,3,6,3,3,3,3,3,6,3,6,6,6,6,6,6
4,4,4,6,6,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,1,1,1,1,1,8,8,8,8,14,8,10,4,4,4,4,10,10,7,10,10,10,10,12,25
1,1,1,1,1,1,8,8,8,8,14,8,10,4,4,4,4,10,10,7,10,10,10,10,12,25
1,1,1,1,1,3,8,8,8,8,14,8,10,4,4,4,4,10,10,7,10,10,10,10,12,25
1,1,1,1,1,3,8,8,8,8,14,8,10,4,4,4,4,10,10,7,10,10,10,10,12,25
1,1,1,1,1,1,8,8,8,8,14,8,10,4,4,4,4,10,10,7,10,10,10,10,12,25
1,1,1,1,1,1,8,8,8,8,14,8,10,4,4,4,4,10,10,7,10,10,10,10,12,25
1,1,1,1,1,1,8,8,8,8,14,8,10,4,4,4,4,10,10,7,10,10,10,10,12,25
2,0,0,3,8,8,10,10,12,12,12,10,10,4,4,4,4,10,10,7,10,10,10,10,12,25
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
4,4,4,3,8,3,8,8,8,8,14,8,10,4,4,4,4,10,10,7,10,10,10,10,12,25
4,4,4,6,8,3,6,6,6,6,6,10,10,4,4,4,4,10,10,7,10,10,10,10,12,25
4,4,6,6,6,3,6,6,6,6,6,6,10,4,4,4,4,10,10,7,10,10,10,10,12,25
3,3,4,3,3,3,3,3,3,3,3,3,10,4,4,4,4,10,10,7,10,10,10,10,12,25
1,1,1,1,8,8,8,8,8,8,14,8,8,14,7,7,7,21,21,7,21,25,26,25,25,25
3,3,4,3,1,3,8,8,8,8,14,8,10,4,4,4,4,10,10,7,10,10,10,10,12,25
3,3,3,7,4,1,8,8,8,8,14,8,10,4,4,4,4,10,10,7,10,10,10,10,12,25
1,1,1,7,4,3,8,8,8,8,14,8,10,4,4,4,4,10,10,7,10,10,10,10,12,25
1,1,1,7,4,3,8,8,8,8,14,8,10,4,4,4,4,10,10,7,10,10,10,10,12,25
4,4,4,1,8,3,8,8,8,8,14,8,10,4,4,4,4,10,10,7,10,10,10,10,12,25
3,3,4,3,1,3,8,8,8,8,14,8,10,4,4,4,4,10,10,7,10,10,10,10,12,25
4,4,4,6,8,3,6,6,6,8,14,10,10,4,4,4,4,10,10,7,10,10,10,10,12,25
3,3,0,3,3,0,0,0,10,10,0,14,15,0,14,14,14,7,7,23,14,7,14,26,26,10
2,0,0,4,2,2,2,10,10,10,4,14,4,2,14,14,14,7,7,23,14,15,14,15,10,10
1,1,4,1,8,3,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
0,5,5,5,5,5,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
0,5,5,5,5,5,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
3,3,3,3,3,0,0,0,0,0,0,15,15,17,17,17,3,17,17,10,3,14,25,17,15,12
4,4,6,6,6,6,6,6,6,6,6,10,6,6,10,10,10,15,6,10,6,14,25,6,15,12
4,4,6,6,1,6,8,8,8,8,14,8,10,14,7,7,7,21,10,10,10,14,25,25,15,12
1,2,1,7,4,1,8,8,8,8,14,8,10,14,7,7,7,21,10,10,10,14,25,25,15,12
2,1,1,7,4,1,8,8,8,8,14,8,10,14,7,7,7,21,10,10,10,14,25,25,15,12
2,0,0,7,4,2,2,8,8,10,14,8,7,7,18,14,14,18,18,10,18,14,25,23,15,12
2,0,0,0,0,2,2,7,7,10,7,7,7,7,18,18,18,18,18,18,18,18,18,18,18,18
2,0,0,0,2,2,2,7,7,10,7,7,7,7,18,18,18,18,18,18,18,18,18,23,23,18
2,0,0,4,2,2,2,7,7,10,7,14,7,2,14,14,18,18,18,23,18,18,18,23,23,18
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
0,4,4,5,8,8,10,10,10,4,4,10,4,10,10,10,10,15,15,15,12,15,12,15,10,10
4,4,6,1,1,3,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
4,4,4,3,1,3,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4,4,6,6,6,6,6,6,6,6,6,10,6,10,10,10,10,15,6,15,6,6,6,6,6,6
2,0,0,4,2,2,2,2,2,10,10,14,14,2,14,14,14,14,14,23,23,23,14,14,14,23
2,0,0,4,2,2,2,2,2,10,10,14,14,2,14,14,14,14,14,23,23,23,23,23,23,23
2,0,0,4,2,2,2,2,2,10,10,14,14,2,14,14,14,15,14,23,23,23,23,25,18,23
4,4,6,6,8,8,10,10,6,6,6,10,6,10,10,10,10,15,15,15,6,6,20,6,6,6
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,10,21,14,25,25,15,12
1,1,1,1,4,1,8,8,8,8,1,8,1,1,1,1,1,1,1,1,1,1,1,25,1,1
1,1,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4,4,4,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,4,6,6,6,3,6,6,6,6,6,8,6,14,7,7,7,21,6,6,6,6,6,6,6,6
4,4,4,3,8,3,6,3,6,8,14,10,10,4,4,4,4,10,10,7,10,10,10,10,12,25
3,3,4,3,3,3,3,3,3,3,3,3,10,4,4,4,4,10,10,7,10,10,10,10,12,25
3,3,3,3,3,0,0,0,0,0,0,15,15,17,17,0,0,0,0,0,0,0,0,0,0,0
4,4,6,6,8,8,10,10,12,12,12,10,12,10,10,12,12,12,12,12,12,12,12,12,28,28
4,4,6,1,1,6,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,28,28
0,3,4,3,3,5,5,3,3,4,3,0,3,0,0,8,8,8,8,8,8,8,8,8,8,8
3,3,4,3,8,3,3,3,3,4,3,0,3,3,3,8,3,3,8,3,3,3,8,3,3,3
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,4,3,8,3,3,3,3,4,3,3,10,4,4,4,4,10,10,7,10,10,10,10,12,25
3,3,4,3,3,3,3,3,3,8,3,3,10,4,4,4,4,10,10,7,10,10,10,10,12,25
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,1,1,1,1,1,8,8,8,7,5,8,0,5,8,5,5,5,5,5,5,5,5,5,5,5
3,3,4,3,3,3,8,8,8,8,14,8,8,0,7,7,7,21,21,14,3,25,26,25,3,3
3,3,4,3,8,3,3,3,10,4,14,0,4,0,0,8,8,8,8,8,8,10,8,8,12,25
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,1,1,1,1,3,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,0,1,1,1,1,2,2,8,10,10,14,14,1,14,14,14,14,14,23,23,23,1,1,1,23
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
3,3,4,3,3,3,3,3,3,3,3,3,10,4,4,4,4,10,10,3,10,3,3,10,12,25
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,4,4,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,4,4,3,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,4,4,3,8,3,3,3,3,3,3,3,3,3,3,3,3,3,12,3,3,12,12,12,28,28
4,4,4,6,8,8,10,10,12,12,12,10,12,10,10,10,10,15,12,15,12,12,12,12,28,28
4,4,6,6,8,6,6,6,6,6,6,10,6,10,4,4,4,10,10,7,10,10,6,10,12,6
2,0,0,4,2,2,2,2,2,2,10,14,14,2,14,14,14,17,2,23,2,2,23,23,23,10
1,1,1,1,1,3,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,3,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,3,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,4,1,1,3,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,1,1,3,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,4,1,1,3,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
4,4,6,6,6,6,6,6,6,6,6,10,6,10,10,10,10,15,6,10,6,14,25,6,15,12
0,5,5,5,5,5,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
0,5,5,5,5,5,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
0,5,5,5,0,5,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
4,4,6,6,6,6,6,6,6,6,6,10,6,10,10,10,10,15,6,10,6,14,25,6,15,12
3,3,4,3,3,8,0,0,10,4,4,10,4,15,10,10,10,15,15,10,10,14,25,15,15,12
3,1,4,3,1,3,8,8,8,8,14,8,8,14,7,7,7,21,21,10,21,14,25,25,15,12
1,1,1,1,1,3,8,8,8,8,14,8,8,14,7,7,7,21,21,10,21,14,25,25,15,12
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,10,21,14,25,25,15,12
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,22,10,21,14,25,25,15,12
1,1,1,1,1,1,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
1,1,1,5,4,5,8,8,8,8,14,8,8,14,7,7,7,21,21,14,21,25,26,25,25,14
3,1,4,3,1,3,8,8,8,8,14,8,10,14,7,7,7,21,10,10,21,14,25,25,15,12
1,1,1,1,1,1,8,8,8,8,14,8,10,14,7,7,7,21,10,10,10,14,25,25,15,12
1,1,1,1,1,1,8,8,8,8,14,8,10,1,1,1,1,1,10,10,10,14,25,17,15,12
4,4,6,6,6,6,6,6,6,6,6,10,6,10,10,10,10,15,14,10,24,14,25,4,15,12
2,0,0,7,2,2,2,7,7,10,7,7,7,7,18,0,0,0,0,18,0,18,0,0,0,7
2,0,0,7,2,2,2,7,7,10,7,7,7,7,18,0,0,7,7,0,7,7,0,0,26,7
2,0,0,7,4,2,2,7,7,10,7,7,7,7,18,0,0,7,7,0,7,7,0,26,26,7
2,0,0,4,2,2,2,2,2,10,10,14,14,2,14,14,14,18,18,23,23,7,23,23,23,7
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
1,1,1,1,1,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,0,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,0,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,0,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,1,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,1,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,1,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,1,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,1,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,1,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,1,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,0,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,0,1,1,1,1,7,7,1,7,1,1,1,1,1,18,18,18,18,18,18,18,1
1,1,1,1,0,1,1,7,7,7,5,7,7,5,8,5,5,5,5,18,5,5,18,18,18,5
1,1,1,1,0,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,0,1,1,1,1,7,5,1,0,5,8,5,5,5,5,18,5,5,5,18,18,5
1,1,1,1,0,1,1,7,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,0,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,0,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,0,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,0,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,19,19,19,19,19,19,19
3,3,4,3,3,0,10,10,10,4,4,0,4,0,0,8,8,8,8,8,8,8,8,8,8,8
1,1,1,1,0,1,1,7,7,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
3,3,4,3,3,0,0,3,10,4,4,0,4,0,0,8,8,8,8,8,8,8,8,8,8,8
3,3,4,3,3,3,3,3,3,3,3,0,3,0,0,8,8,8,8,8,8,8,8,8,8,8
1,1,1,1,1,1,3,3,3,3,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,0,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,0,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,0,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
0,5,5,0,0,1,1,7,7,7,5,0,0,5,8,5,5,5,5,5,8,5,8,18,18,5
2,0,0,4,0,8,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,18,18,28
3,3,3,3,3,0,0,0,0,0,0,15,15,17,17,17,17,17,17,17,17,17,17,17,17,17
1,1,1,1,0,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
3,3,3,3,3,0,0,0,0,0,0,15,15,17,17,17,8,8,8,8,17,8,17,17,17,17
1,1,1,0,0,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,18,5
1,1,1,1,0,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,0,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,0,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,0,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,0,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
1,1,1,1,0,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
0,3,4,3,8,8,10,3,3,4,3,0,3,0,0,8,8,8,8,8,8,8,8,8,8,8
1,1,1,1,1,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
3,3,4,3,3,0,10,3,3,4,3,0,3,0,0,8,8,8,8,8,8,8,8,8,8,8
3,3,4,3,3,0,0,3,3,7,3,0,3,0,0,8,8,8,8,8,8,8,8,8,8,8
0,5,5,3,0,5,5,3,3,7,3,0,3,0,0,8,8,8,8,8,8,8,8,8,8,8
0,5,5,5,5,5,5,5,5,5,8,5,5,8,5,19,19,19,19,5,19,5,5,5,5,5
0,5,5,5,5,5,5,5,5,3,8,5,5,5,8,5,5,19,5,5,5,5,5,5,5,5
0,5,5,5,5,5,5,5,5,3,8,5,5,8,5,19,19,19,5,5,8,5,8,5,5,5
0,5,5,5,5,5,5,5,5,3,8,5,5,5,8,5,5,5,5,5,5,5,5,5,5,5
0,1,1,1,0,1,1,1,12,7,12,12,12,12,12,12,12,12,12,12,12,12,12,12,28,28
1,1,1,1,0,1,1,1,1,7,5,1,0,5,8,5,5,5,5,5,5,5,5,5,5,5
3,3,4,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
