sample_idx,patient_id,condition,task,electrode,file_path,prop_above_pos,prop_below_neg,high_activity,UMAP_1,UMAP_2,cluster_hierarchical_raw,silhouette,contact_name,patient,name,hemi,x,y,z,is_wm
653,PAT_3455,audio,LM,AD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\audio\PAT_3455_audio_WM_ERSP_AD6_TN.npy,0.0067958656330749,0.0534883720930232,True,-1.8445512,1.4791849,0,0.22040968,AD6,PAT_3455,AD6,R,48.43579864501953,0.1900355368852615,-35.22557830810547,0.0
654,PAT_3455,audio,LM,AD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\audio\PAT_3455_audio_WM_ERSP_AD7_TN.npy,0.0042894056847545,0.0472609819121447,True,-1.7921208,1.5438868,0,0.21740723,AD7,PAT_3455,AD7,R,48.62853240966797,-1.1313016414642334,-34.21846389770508,0.0
655,PAT_3455,audio,LM,AD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\audio\PAT_3455_audio_WM_ERSP_AD8_TN.npy,0.0065374677002583,0.0599483204134366,True,-1.8897858,1.5207417,0,0.24149461,AD8,PAT_3455,AD8,R,51.31491088867188,-1.9765398502349851,-34.08935546875,0.0
656,PAT_3455,audio,LM,HAD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\audio\PAT_3455_audio_WM_ERSP_HAD10_TN.npy,0.0066149870801033,0.1558397932816537,True,-1.9096642,1.4363285,0,0.28739288,HAD10,PAT_3455,HAD10,R,64.7994613647461,-10.236830711364746,-25.282854080200195,0.0
657,PAT_3455,audio,LM,HAD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\audio\PAT_3455_audio_WM_ERSP_HAD8_TN.npy,0.0067183462532299,0.0526873385012919,True,-1.8609046,1.4852842,0,0.22706859,HAD8,,,,,,,
658,PAT_3455,audio,LM,HAD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\audio\PAT_3455_audio_WM_ERSP_HAD9_TN.npy,0.0087338501291989,0.085219638242894,True,-1.8868107,1.4752406,0,0.25036946,HAD9,PAT_3455,HAD9,R,54.0896110534668,-14.302419662475586,-27.208505630493164,0.0
659,PAT_3455,audio,LM,OTD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\audio\PAT_3455_audio_WM_ERSP_OTD1_TN.npy,0.0354521963824289,0.0082945736434108,True,-1.3207606,1.3883686,1,0.09449593,OTD1,,,,,,,
660,PAT_3455,audio,LM,OTD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\audio\PAT_3455_audio_WM_ERSP_OTD2_TN.npy,0.0528165374677002,0.0087855297157622,True,-1.3326067,1.4206529,1,0.10299094,OTD2,,,,,,,
661,PAT_3455,audio,LM,OTD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\audio\PAT_3455_audio_WM_ERSP_OTD3_TN.npy,0.0403359173126615,0.0092764857881136,True,-1.3819526,1.4251829,1,0.08338459,OTD3,PAT_3455,OTD3,R,46.86238479614258,-38.51911163330078,3.345436811447144,0.0
662,PAT_3455,audio,LM,OTD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\audio\PAT_3455_audio_WM_ERSP_OTD6_TN.npy,0.0323514211886304,0.017829457364341,True,-1.4404478,1.4374852,1,0.018361015,OTD6,PAT_3455,OTD6,R,54.781517028808594,-35.482383728027344,2.448553562164306,0.0
663,PAT_3455,audio,LM,OTD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\audio\PAT_3455_audio_WM_ERSP_OTD7_TN.npy,0.1135400516795865,0.0140568475452196,True,-1.2946167,1.3770392,1,0.13778497,OTD7,PAT_3455,OTD7,R,56.87242889404297,-34.903079986572266,1.8540306091308596,0.0
664,PAT_3455,audio,LM,PHD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\audio\PAT_3455_audio_WM_ERSP_PHD9_TN.npy,0.0040310077519379,0.0427131782945736,True,-1.740972,1.5378536,0,0.18790543,PHD9,PAT_3455,PHD9,R,61.21016693115234,-49.10569763183594,-18.49369239807129,0.0
665,PAT_3455,audio,LM,TOD12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\audio\PAT_3455_audio_WM_ERSP_TOD12_TN.npy,0.0116537467700258,0.0414987080103359,True,-1.7817459,1.5074363,0,0.15159026,TOD12,PAT_3455,TOD12,R,54.271575927734375,-52.83429718017578,-6.755773067474365,0.0
666,PAT_3455,audio,LM,TSP2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\audio\PAT_3455_audio_WM_ERSP_TSP2_TN.npy,0.0205426356589147,0.0217312661498708,True,-1.6333992,1.4623874,0,0.07616098,TSP2,PAT_3455,TSP2,R,37.93951797485352,-23.85111427307129,2.628993272781372,0.0
667,PAT_3455,audio,LM,TSP7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\audio\PAT_3455_audio_WM_ERSP_TSP7_TN.npy,0.0224289405684754,0.0300258397932816,True,-1.6368486,1.4471351,0,0.09600821,TSP7,PAT_3455,TSP7,R,59.96794509887695,-16.239994049072266,-5.310388088226318,0.0
668,PAT_3455,audio,LM,TSP8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\audio\PAT_3455_audio_WM_ERSP_TSP8_TN.npy,0.0226356589147286,0.0254005167958656,True,-1.6478245,1.4456893,0,0.111987725,TSP8,PAT_3455,TSP8,R,63.3377799987793,-14.809453964233398,-4.948079109191895,0.0
669,PAT_3455,picture,LM,AD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_AD4_TN.npy,0.0226873385012919,0.0052713178294573,True,2.6509457,2.8850076,1,0.07983699,AD4,,,,,,,
670,PAT_3455,picture,LM,IMD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_IMD1_TN.npy,0.024470284237726,0.0010852713178294,True,2.971464,3.0312018,1,0.17736194,IMD1,PAT_3455,IMD1,R,39.12447738647461,-8.039506912231445,7.830817222595215,0.0
671,PAT_3455,picture,LM,OTD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_OTD1_TN.npy,0.0327390180878552,0.0017571059431524,True,2.7787473,2.7619517,1,0.14131816,OTD1,,,,,,,
672,PAT_3455,picture,LM,OTD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_OTD2_TN.npy,0.0289664082687338,0.0023514211886304,True,2.7831547,2.7297,1,0.14575721,OTD2,,,,,,,
673,PAT_3455,picture,LM,OTD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_OTD3_TN.npy,0.0212403100775193,0.0034625322997416,True,2.7656794,2.7873213,1,0.15935044,OTD3,PAT_3455,OTD3,R,46.86238479614258,-38.51911163330078,3.345436811447144,0.0
674,PAT_3455,picture,LM,OTD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_OTD6_TN.npy,0.0202325581395348,0.0067700258397932,True,2.8230906,2.7155473,1,0.12847881,OTD6,PAT_3455,OTD6,R,54.781517028808594,-35.482383728027344,2.448553562164306,0.0
675,PAT_3455,picture,LM,OTD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_OTD7_TN.npy,0.0378552971576227,0.0068992248062015,True,2.8124712,2.7330675,1,0.13826984,OTD7,PAT_3455,OTD7,R,56.87242889404297,-34.903079986572266,1.8540306091308596,0.0
676,PAT_3455,picture,LM,PHD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_PHD1_TN.npy,0.0281136950904392,0.0050645994832041,True,2.7927225,2.908447,1,0.17075583,PHD1,PAT_3455,PHD1,R,25.45945167541504,-47.176570892333984,-18.61141014099121,0.0
677,PAT_3455,picture,LM,PHD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_PHD2_TN.npy,0.0276744186046511,0.0070542635658914,True,2.6885316,2.8848424,1,0.15898398,PHD2,PAT_3455,PHD2,R,30.60751342773437,-44.340118408203125,-22.27838516235352,0.0
678,PAT_3455,picture,LM,TOD11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_TOD11_TN.npy,0.0211627906976744,0.0037209302325581,True,2.717239,2.9008148,1,0.12696251,TOD11,PAT_3455,TOD11,R,54.51798248291016,-55.93212127685547,-5.482606410980225,0.0
679,PAT_3455,picture,LM,TOD12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_TOD12_TN.npy,0.0361498708010335,0.0067441860465116,True,2.6707063,2.8712626,1,0.085816436,TOD12,PAT_3455,TOD12,R,54.271575927734375,-52.83429718017578,-6.755773067474365,0.0
680,PAT_3455,picture,LM,TOD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_TOD7_TN.npy,0.0237467700258397,0.00656330749354,True,2.688887,2.915586,1,0.11708558,TOD7,PAT_3455,TOD7,R,48.522254943847656,-61.5824089050293,-7.645151615142822,0.0
681,PAT_3455,picture,LM,TSP1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_TSP1_TN.npy,0.021860465116279,0.005219638242894,True,2.7743654,2.7734954,1,0.05876722,TSP1,,,,,,,
682,PAT_3455,picture,LM,TSP7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_TSP7_TN.npy,0.0208268733850129,0.0104909560723514,True,2.7621415,2.7499201,1,0.06463541,TSP7,PAT_3455,TSP7,R,59.96794509887695,-16.239994049072266,-5.310388088226318,0.0
683,PAT_3455,picture,LM,TSP8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\picture\PAT_3455_picture_WM_ERSP_TSP8_TN.npy,0.0227906976744186,0.0096124031007751,True,2.7698412,2.7501485,1,0.07738259,TSP8,PAT_3455,TSP8,R,63.3377799987793,-14.809453964233398,-4.948079109191895,0.0
684,PAT_3455,reading,LM,AD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_AD3_TN.npy,0.0118863049095607,0.0446511627906976,True,-2.9039273,0.90682405,0,0.21284246,AD3,PAT_3455,AD3,R,34.68890380859375,-7.762028694152832,-26.40874671936035,0.0
685,PAT_3455,reading,LM,AD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_AD4_TN.npy,0.0117571059431524,0.0681136950904392,True,-2.8848078,0.96306497,0,0.25593618,AD4,,,,,,,
686,PAT_3455,reading,LM,AD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_AD5_TN.npy,0.0097416020671834,0.0801033591731266,True,-2.8464892,0.9671117,0,0.26438293,AD5,,,,,,,
687,PAT_3455,reading,LM,AD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_AD6_TN.npy,0.0059431524547803,0.0791472868217054,True,-2.8533552,0.93718696,0,0.26949263,AD6,PAT_3455,AD6,R,48.43579864501953,0.1900355368852615,-35.22557830810547,0.0
688,PAT_3455,reading,LM,AD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_AD7_TN.npy,0.0031007751937984,0.0869509043927648,True,-2.824814,1.0418757,0,0.2837717,AD7,PAT_3455,AD7,R,48.62853240966797,-1.1313016414642334,-34.21846389770508,0.0
689,PAT_3455,reading,LM,AD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_AD8_TN.npy,0.0031782945736434,0.0958656330749354,True,-2.858345,1.0758147,0,0.30602682,AD8,PAT_3455,AD8,R,51.31491088867188,-1.9765398502349851,-34.08935546875,0.0
690,PAT_3455,reading,LM,HAD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HAD10_TN.npy,0.002609819121447,0.1899483204134367,True,-2.7889302,1.0616307,0,0.3206539,HAD10,PAT_3455,HAD10,R,64.7994613647461,-10.236830711364746,-25.282854080200195,0.0
691,PAT_3455,reading,LM,HAD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HAD3_TN.npy,0.0043669250645994,0.0481653746770025,True,-2.7771888,0.86187905,0,0.23632096,HAD3,PAT_3455,HAD3,R,36.531288146972656,-19.43929100036621,-19.773738861083984,0.0
692,PAT_3455,reading,LM,HAD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HAD4_TN.npy,0.0083979328165374,0.0582170542635658,True,-2.7913942,0.8814332,0,0.24815701,HAD4,PAT_3455,HAD4,R,38.233036041259766,-18.059764862060547,-19.714256286621094,0.0
693,PAT_3455,reading,LM,HAD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HAD5_TN.npy,0.0078811369509043,0.0511111111111111,True,-2.7565403,0.95008063,0,0.23088354,HAD5,PAT_3455,HAD5,R,38.24665451049805,-15.165118217468262,-20.025007247924805,0.0
694,PAT_3455,reading,LM,HAD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HAD6_TN.npy,0.0062532299741602,0.0612144702842377,True,-2.7316904,0.9732104,0,0.25632128,HAD6,,,,,,,
695,PAT_3455,reading,LM,HAD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HAD7_TN.npy,0.002532299741602,0.0516279069767441,True,-2.7740571,1.0049924,0,0.23974171,HAD7,,,,,,,
696,PAT_3455,reading,LM,HAD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HAD8_TN.npy,0.0020155038759689,0.0717312661498708,True,-2.7636762,1.096392,0,0.28814852,HAD8,,,,,,,
697,PAT_3455,reading,LM,HAD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HAD9_TN.npy,0.0019121447028423,0.0984237726098191,True,-2.8505187,1.1101439,0,0.3086565,HAD9,PAT_3455,HAD9,R,54.0896110534668,-14.302419662475586,-27.208505630493164,0.0
698,PAT_3455,reading,LM,HPD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HPD10_TN.npy,0.0024289405684754,0.051266149870801,True,-2.7138727,0.78814334,0,0.25112498,HPD10,PAT_3455,HPD10,R,55.38519287109375,-32.401451110839844,-18.37759017944336,0.0
699,PAT_3455,reading,LM,HPD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HPD3_TN.npy,0.0071317829457364,0.0452454780361757,True,-2.725357,0.71059936,0,0.2317031,HPD3,PAT_3455,HPD3,R,34.2574462890625,-33.61580276489258,-16.635936737060547,0.0
700,PAT_3455,reading,LM,HPD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HPD4_TN.npy,0.0044186046511627,0.0480361757105943,True,-2.7181823,0.6867446,0,0.23097458,HPD4,PAT_3455,HPD4,R,36.0894775390625,-33.13557815551758,-17.28725814819336,0.0
701,PAT_3455,reading,LM,HPD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HPD6_TN.npy,0.0026873385012919,0.0490697674418604,True,-2.6441052,0.6668426,0,0.22922392,HPD6,,,,,,,
702,PAT_3455,reading,LM,HPD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HPD8_TN.npy,0.0011369509043927,0.04656330749354,True,-2.6476028,0.8315791,0,0.2435928,HPD8,PAT_3455,HPD8,R,55.04274368286133,-30.343826293945312,-20.84939956665039,0.0
703,PAT_3455,reading,LM,HPD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HPD9_TN.npy,0.0012403100775193,0.0482170542635658,True,-2.673221,0.77682483,0,0.23899846,HPD9,PAT_3455,HPD9,R,54.47979736328125,-31.4333553314209,-19.66370010375977,0.0
704,PAT_3455,reading,LM,IPD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_IPD10_TN.npy,0.0325581395348837,0.004625322997416,True,4.960964,1.0236808,1,0.17186081,IPD10,PAT_3455,IPD10,R,37.38319396972656,6.276101589202881,35.39215850830078,0.0
705,PAT_3455,reading,LM,OTD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_OTD1_TN.npy,0.0257622739018087,0.0160206718346253,True,-2.4686902,0.5278539,1,-0.005809441,OTD1,,,,,,,
706,PAT_3455,reading,LM,OTD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_OTD2_TN.npy,0.0233850129198966,0.0187855297157622,True,-2.4603157,0.52999854,1,-0.054340597,OTD2,,,,,,,
707,PAT_3455,reading,LM,PHD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_PHD10_TN.npy,0.0020930232558139,0.0544444444444444,True,-2.662057,0.5830128,0,0.23431951,PHD10,PAT_3455,PHD10,R,60.73081588745117,-45.99677658081055,-14.056585311889648,0.0
708,PAT_3455,reading,LM,PHD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_PHD3_TN.npy,0.003875968992248,0.0404651162790697,True,-2.638697,0.6573601,0,0.19365053,PHD3,PAT_3455,PHD3,R,33.37873077392578,-45.531394958496094,-22.57443046569824,0.0
709,PAT_3455,reading,LM,PHD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_PHD7_TN.npy,0.004470284237726,0.050594315245478,True,-2.6268585,0.57940185,0,0.20464225,PHD7,,,,,,,
710,PAT_3455,reading,LM,PHD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_PHD8_TN.npy,0.0023514211886304,0.0554005167958656,True,-2.684685,0.6489871,0,0.2291081,PHD8,,,,,,,
711,PAT_3455,reading,LM,PHD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_PHD9_TN.npy,0.0021447028423772,0.0664082687338501,True,-2.691835,0.6559249,0,0.24105713,PHD9,PAT_3455,PHD9,R,61.21016693115234,-49.10569763183594,-18.49369239807129,0.0
712,PAT_3455,reading,LM,TOD12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_TOD12_TN.npy,0.0096640826873385,0.0421963824289405,True,-2.5721734,0.6237704,0,0.19990781,TOD12,PAT_3455,TOD12,R,54.271575927734375,-52.83429718017578,-6.755773067474365,0.0
